Index,Drum Machine,Duration,Equal Loudness,RMS,Temporal Centroid,Spectral Centroid,Spectral Centroid 1,Spectral Centroid 2,Spectral Kurtosis,Pitch Salience
726,Boss DR-660,0.557278912,13.09637451,0.061311769,0.266532451,2457.305908,1660.261597,2446.783447,0.403218359,0.552194715
727,Boss DR-660,0.506485261,9.805412292,-1.400004441,0.243935391,2812.367676,2240.408447,3524.711182,1.370324612,0.458872974
728,Boss DR-660,0.64,15.85641861,0.699646528,0.301794469,3601.117188,3539.898438,2864.460938,3.164506674,0.131976023
729,Boss DR-660,0.322902494,7.445239544,-1.244150503,0.158978522,3922.944824,3885.533203,3392.876465,2.636048555,0.169607058
730,Boss DR-660,0.676281179,16.62641716,0.764862486,0.31988278,2852.369385,1773.804688,2770.506836,1.037233472,0.379631847
731,Boss DR-660,0.544217687,11.7487793,-0.554236688,0.263261348,3031.571533,2841.271973,2826.733398,2.468854904,0.115801044
732,Boss DR-660,0.520997732,17.99440002,2.414960773,0.260316849,3719.895264,3586.678711,3685.794189,3.266778469,0.0926819
733,Boss DR-660,0.293151927,3.043544292,-6.600628241,0.144436732,4199.056152,4145.503906,4493.645508,1.359067202,0.432072431
734,Boss DR-660,0.407800454,8.713984489,-1.237941675,0.200116292,3229.668457,2845.061035,3098.756348,1.960498452,0.208000377
737,Boss DR-660,0.441179138,6.153814316,-3.834426064,0.214218915,2547.110596,2355.369873,1428.216675,4.276515961,0.294394612
738,Boss DR-660,0.489795918,7.21693182,-3.237538283,0.234515011,2280.540039,2116.243408,1556.087158,3.439505816,0.359612048
739,Boss DR-660,0.477460317,7.05620575,-3.274563572,0.230001748,2034.908081,2005.604126,2727.575439,3.410948515,0.505272627
740,Boss DR-660,0.558004535,9.504487991,-2.025313332,0.265997678,2902.156494,2546.603516,3064.115479,1.981531143,0.29541418
741,Boss DR-660,0.537687075,14.69017506,0.96059188,0.25813067,2902.311035,2746.82666,3015.439697,2.192393541,0.131498635
742,Boss DR-660,0.488344671,10.82736969,-0.598023349,0.235851288,2878.773682,2702.744141,3617.452148,1.320635438,0.313493848
743,Boss DR-660,0.413605442,14.56118679,2.049975544,0.20176217,2463.464355,1982.022949,3888.177002,1.757600069,0.332316309
744,Boss DR-660,0.421587302,15.94911766,2.555064546,0.206758276,2899.099121,2069.702148,4003.25,2.199614525,0.28436932
745,Boss DR-660,0.539863946,18.46520424,2.411413294,0.260347337,3017.250977,3095.903809,2022.783447,6.38630724,0.155199617
746,Boss DR-660,0.528253968,14.45217991,0.917459057,0.254617453,3378.50708,3326.411133,2985.895508,3.287708759,0.16317156
747,Boss DR-660,0.356281179,7.209657669,-1.879783933,0.174531609,1984.023315,1820.50293,1419.821655,0.738659739,0.554616332
748,Boss DR-660,0.579047619,10.18862152,-1.747195178,0.277450204,2518.864502,2405.525635,2514.584473,2.078075409,0.25908035
749,Boss DR-660,0.558004535,9.603335381,-1.969911762,0.267540634,2517.035645,2323.858887,2992.39917,2.419080019,0.291926891
750,Boss DR-660,0.497052154,11.76193428,-0.137397153,0.240783408,3343.387695,3080.165771,3424.640381,1.153546214,0.10115242
751,Boss DR-660,0.446984127,9.790647507,-0.881242065,0.217153281,2870.64209,2529.041504,2344.458984,1.75788033,0.276941329
752,Boss DR-660,0.646530612,15.3674736,0.452078446,0.305386782,3431.746338,3319.519043,3043.359863,3.692842007,0.132864162
753,Boss DR-660,0.509387755,9.031036377,-1.97210307,0.246687114,3042.799072,2885.399658,3437.209961,2.601232052,0.115792617
754,Boss DR-660,0.168344671,18.05238342,7.32570227,0.088784397,3218.243896,2753.445801,3506.758545,3.22301507,0.258079916
755,Boss DR-660,0.70675737,10.53943634,-2.383419163,0.332009912,3505.205078,3523.760986,1180.378052,5.795778751,0.116462782
756,Boss DR-660,0.498503401,12.22806168,0.103008704,0.240946308,2578.879639,2054.135742,4215.932129,1.857603312,0.459665775
757,Boss DR-660,0.441904762,7.524524689,-2.522209862,0.21436666,2842.874023,2307.102539,4156.328125,1.764081955,0.321712166
758,Boss DR-660,0.251791383,25.40195847,7.791207233,0.133115023,3484.183594,3263.998047,3600.734131,2.07750082,0.348349839
759,Boss DR-660,0.288798186,10.9941988,1.79188091,0.143493429,3915.957031,3882.73999,4068.571533,2.357509375,0.31424889
760,Boss DR-660,0.310566893,7.354811668,-1.126522929,0.153567433,2314.170898,1599.093628,4559.35498,0.790405869,0.684832931
761,Boss DR-660,0.753197279,25.64442062,3.103267955,0.358559906,2704.895508,2945.12207,1860.851807,5.777388096,0.140172243
762,Boss DR-660,0.538412698,14.6896286,0.954108087,0.258970916,2182.352051,2120.409668,2705.618408,2.264108181,0.326638818
763,Boss DR-660,0.536235828,12.97030926,0.161938791,0.264564008,2824.223389,2737.992188,2456.96582,2.778135538,0.183660269
764,Boss DR-660,0.201723356,4.081339836,-3.097653589,0.102450356,3546.539307,2917.53833,4676.352539,0.885543406,0.427199155
765,Boss DR-660,0.279365079,6.139809132,-1.864766607,0.140231133,2384.194824,1716.110596,4257.921875,3.854049921,0.663662553
766,Boss DR-660,0.392562358,11.80744934,0.913029137,0.192145839,3251.967285,3170.453613,3122.155762,2.884865999,0.230564892
767,Boss DR-660,0.373696145,5.404478073,-3.955114024,0.180787668,3595.688721,3564.957764,3935.262207,2.905563116,0.342237413
768,Boss DR-660,0.084172336,3.67354393,0.015863719,0.043645713,4673.671387,4716.468262,3751.222412,1.61199367,0.707345665
769,Boss DR-660,0.213333333,15.70626354,5.394695683,0.107569419,4005.299805,4047.662354,3904.836914,4.870308876,0.532012284
770,Boss DR-660,0.013786848,3.867969513,8.207202906,0.007730231,2597.79541,2597.79541,726.694458,4.614573956,1
771,Boss DR-660,0.370068027,8.715847969,-0.814628032,0.182000697,3034.520752,3068.122803,2799.347168,2.588294744,0.313794434
772,Boss DR-660,0.52462585,21.00371361,3.384627363,0.261706948,2587.98291,2557.445313,3207.126953,2.936095238,0.266897768
773,Boss DR-660,0.585578231,14.56260777,0.534034282,0.281293273,2988.294678,2525.094971,3523.22583,1.621692777,0.215794608
774,Boss DR-660,0.449886621,15.15662861,1.923352423,0.222874761,3042.765137,2654.303955,3661.440674,1.712343574,0.222497553
775,Boss DR-660,0.784399093,6.042499542,-6.443049363,0.366398633,3535.050537,3463.028076,3565.093262,1.331868291,0.205776662
784,Casio CT-310 Casiotone,0.083446712,3.48536849,-0.208781833,0.042937331,849.1080933,664.1641846,3381.445068,1.720715642,0.953293025
786,Casio MT-100,0.102312925,3.804761648,-0.543185487,0.052290425,1819.069702,1475.7052,3933.252197,2.374706268,0.744299114
789,Casio MT-18,0.161814059,2.864383698,-4.406041439,0.079825088,768.1962891,688.0162964,3125.802246,2.317126751,0.859723687
791,Casio MT-500,0.098684807,10.44463158,6.098305673,0.055271,1420.0625,1434.686035,1773.986816,0.413791209,0.920288622
793,Casio MT-800,0.145124717,7.922996044,2.669094456,0.073172472,1349.555542,950.3623657,3577.072754,2.286607504,0.84302032
794,Casio PT-1,0.198095238,7.470071316,0.939360026,0.101533644,3793.8396,3744.68042,3862.593262,0.771915436,0.231939778
798,Casio PT-30,0.203174603,7.151381493,0.506843599,0.102393761,1836.231934,1690.855957,3275.011719,4.353880882,0.690932512
799,Casio PT-30,0.205351474,6.187017918,-0.478374669,0.103326298,1801.438843,1671.769775,3272.880371,4.243694782,0.718836904
800,Casio PT-30,0.140045351,6.942500114,1.931404289,0.071881674,1978.03833,1860.960449,3164.556152,4.324773788,0.663557947
801,Casio PT-30,0.124081633,6.276232243,1.802328932,0.064068906,1845.412109,1718.395996,3076.11792,4.138853073,0.677481472
802,Casio PT-30,0.160362812,6.41613102,0.831266639,0.081769511,1790.779297,1663.807495,3151.925293,4.190379143,0.702618778
804,Casio PT-68,0.140770975,7.766293526,2.683631419,0.071119733,1900.005249,1586.504028,4320.197754,1.793217182,0.760453999
807,Casio PT-82,0.171247166,2.66033864,-5.107792971,0.084872186,3010.680908,2911.043945,3697.391846,1.034531355,0.429964483
808,Casio PT-82,0.079092971,3.683988333,0.381205508,0.040902264,2023.940308,2029.349854,1768.540283,1.68061316,0.733345628
810,Casio Rapman,0.208253968,16.92700958,5.984534533,0.105950855,2563.419189,2409.717041,3574.860596,0.721115172,0.521783233
812,Casio RZ-1 Rhythm Composer,0.185759637,13.07765388,4.808559518,0.099424139,2035.220581,2222.409424,1802.797729,0.998030007,0.734970033
814,Casio RZ-1 Rhythm Composer,0.264126984,25.35056305,7.57035988,0.142593101,2460.945801,2957.468018,2434.368896,1.52790153,0.673073292
816,Casio SK-1,0.093605442,5.765146732,2.561881925,0.04735864,2748.914795,2740.04834,2915.786621,2.808496475,0.489779413
818,Casio VL-1 VL-Tone Keyboard Calculator,0.185034014,8.945749283,2.381766814,0.095994778,4038.305664,4027.275635,4050.696533,1.88931191,0.225083664
819,Casio VL-1 VL-Tone Keyboard Calculator,0.185034014,8.364349365,1.945642123,0.096148193,4039.088135,4044.762939,4059.989502,1.897373676,0.223951072
830,Cheetah MD-16,0.421587302,24.89253616,5.438043712,0.20927158,3043.775391,2597.070557,2605.383057,2.079158306,0.192224994
831,Cheetah MD-16,0.331609977,21.02853012,5.392024162,0.169011325,2639.090088,1879.211914,3221.347168,1.77117157,0.49900943
832,Cheetah MD-16,0.270657596,13.64840984,3.473387441,0.140165552,2743.47583,1385.937256,3590.969482,1.171883225,0.677691698
833,Cheetah MD-16,0.181405896,8.811067581,2.388363608,0.091941193,2690.407227,2550.919189,3732.468506,2.475528955,0.465026736
834,Cheetah MD-16,0.151655329,10.03239059,4.01952812,0.077822417,2624.362061,2612.78125,3439.546631,2.426594019,0.500683308
835,Cheetah MD-16,0.210430839,14.46674824,4.930694032,0.109177381,2540.127197,2025.836792,4218.364746,1.005273581,0.654549062
836,Cheetah MD-16,0.421587302,25.35014534,5.556122385,0.209412336,3043.906982,2572.125,2608.188477,2.093384981,0.192218795
837,Cheetah MD-16,0.331609977,21.90084839,5.655487233,0.169023857,2639.071777,1879.078125,3221.020752,1.736031413,0.499045521
838,Cheetah MD-16,0.272108844,13.91194916,3.585667381,0.140506953,2743.457031,1386.030762,3622.442871,1.170431256,0.677710593
839,Cheetah MD-16,0.181405896,8.533118248,2.178401393,0.092034705,2690.589355,2561.360107,3733.644043,2.462557554,0.465017349
840,Cheetah MD-16,0.180680272,11.17434406,3.943921146,0.092152238,2694.738525,2613.552979,3679.117188,2.698250771,0.482764572
841,Cheetah MD-16,0.210430839,15.95643616,5.57585238,0.109023347,2540.288818,2030.952637,4240.773438,1.094379663,0.654529512
842,Cheetah MD-16,0.304761905,7.902897358,-0.606361939,0.1559726,2820.982422,2727.96167,2755.22876,2.186923504,0.158177808
843,Cheetah MD-16,0.331609977,13.06642342,2.307663628,0.16840601,2496.90918,1981.378784,3780.157715,1.979013562,0.564109623
844,Cheetah MD-16,0.361360544,15.13010502,2.880278376,0.182657808,2941.745605,2638.782959,3358.821289,2.811676502,0.405129343
872,Doepfer MS-404,0.489795918,4.771283627,-5.937818626,0.239218086,1985.071289,1780.729858,2121.12915,2.901475191,0.244412065
874,E-MU Drumulator,0.177777778,17.91860008,7.081891748,0.097597599,999.2590942,1236.798706,2491.80249,0.142713398,0.92094934
887,E-MU Drumulator,0.155283447,12.16979504,5.120455052,0.087022111,3294.814453,2360.832764,4461.026367,0.842022359,0.583398283
888,E-MU Drumulator,0.631292517,17.77818108,1.48617706,0.311450213,3388.852783,2491.76001,3188.910889,1.86660409,0.275313973
889,E-MU Drumulator,0.407800454,21.46423531,4.605321641,0.209900454,2917.938721,3115.691895,2633.650635,0.979797482,0.206004798
890,E-MU Drumulator,0.170521542,19.2114296,7.673263454,0.096641898,4451.208496,4364.289551,4514.479492,2.610879183,0.445390046
891,E-MU Drumulator,0.214058957,12.93135929,4.119818758,0.113687918,2688.773193,2228.571777,3936.23291,2.047083139,0.654588461
892,E-MU Drumulator,0.157460317,17.91854668,7.607962197,0.086450614,4126.712891,4120.056152,4209.330566,1.423798442,0.26818192
893,E-MU Drumulator,0.137142857,26.38618088,10.67629205,0.078108408,1023.202026,1220.898315,1580.258789,0.590094149,0.914438605
894,E-MU Drumulator,0.293877551,22.40190125,6.305290713,0.152282402,2546.011475,1214.852783,3300.729492,0.216479376,0.662490129
895,E-MU Drumulator,0.312743764,9.434165001,0.429375457,0.160736427,3928.024658,3904.295898,4442.691895,0.412432075,0.364599496
897,E-MU Drumulator,0.190113379,18.42032623,6.967382372,0.100272991,1061.27002,1112.057007,2030.519897,2.350083828,0.914239824
903,E-MU Drumulator,0.152380952,24.46415138,9.728473032,0.083996251,1181.082397,1252.341064,2211.323486,1.534108043,0.905754566
904,E-MU Drumulator,0.179229025,18.46687698,7.220586662,0.095444188,1059.501221,1112.053101,2695.778564,1.361062527,0.914494336
905,E-MU Drumulator,0.27138322,15.22720051,4.173046444,0.136535048,2432.998779,1404.317383,3044.519775,2.241848707,0.683447659
906,E-MU Drumulator,0.342494331,24.78914452,6.314074914,0.176988825,2460.272217,1875.851807,2579.380615,2.62850976,0.23713547
907,E-MU Drumulator,0.108117914,18.57439232,9.472841056,0.058383666,989.7412109,983.6108398,1256.724365,1.335683107,0.919605374
908,E-MU Drumulator,0.305487528,32.33659744,8.537269368,0.158831283,1306.625122,1203.40979,998.249939,3.672917843,0.58607161
909,E-MU Drumulator,0.056598639,4.894710064,3.599822011,0.031280778,3060.817871,3065.629395,2116.491943,1.852194071,0.65411377
910,E-MU Drumulator,0.076190476,18.63708115,10.97530556,0.043193385,659.397522,633.4054565,1496.153564,1.187998772,0.972346783
915,E-MU E-Drum,0.178503401,11.38159657,4.081762976,0.092946939,1821.338135,1684.141235,2662.694336,2.314275026,0.646618545
916,E-MU E-Drum,0.313469388,16.08997536,3.879786655,0.160159156,1803.785645,893.4946289,2826.396484,1.842609644,0.730596304
917,E-MU E-Drum,0.335238095,11.38628578,1.346811761,0.169550076,2521.93457,3436.031006,1783.201904,0.661995113,0.580557764
933,E-MU Procussion,0.218412698,28.8810215,9.240857757,0.114831001,1943.235229,1391.357544,2389.601318,1.186385393,0.592117071
934,E-MU Procussion,0.393287982,35.32261276,7.99160773,0.199997097,2712.457764,2053.489502,3117.890869,0.607794762,0.310309857
935,E-MU Procussion,0.647256236,32.11365891,5.210593947,0.314709783,1926.07019,2194.901855,1266.74353,0.577139199,0.420230091
936,E-MU Procussion,0.416507937,36.52465439,7.959396477,0.214090481,3002.928955,2746.45874,1859.912598,0.600098073,0.308800995
937,E-MU Procussion,0.415782313,36.85643005,8.025583607,0.211449429,1840.96167,2018.654663,2037.915649,1.099281907,0.221928284
938,E-MU Procussion,0.327981859,35.27057648,8.770660613,0.169354737,2711.717773,2054.942383,3192.360596,0.669268727,0.405124813
939,E-MU Procussion,0.433922902,48.17964172,9.576689783,0.221175611,2950.841064,2779.179199,2438.286865,0.643985271,0.333194703
940,E-MU Procussion,0.516643991,45.79528046,8.489903431,0.258643717,2815.932129,2425.670898,2931.484375,0.967186987,0.201162115
941,E-MU Procussion,0.324353741,37.73906708,9.257455587,0.168802187,3206.582275,3159.513184,2858.64209,0.801196992,0.561484277
942,E-MU Procussion,0.270657596,25.53623009,7.511586202,0.142412156,1862.658936,2493.836914,1333.690186,0.729649901,0.744343996
943,E-MU Procussion,0.439002268,33.28725052,7.129346878,0.222073033,2819.595215,2452.439453,3149.249512,1.092016816,0.227594346
944,E-MU Proteus,0.461496599,15.04133606,1.763202933,0.228332594,2067.968994,1972.180908,1834.825562,1.058042884,0.259557515
948,E-MU SP-12,0.625487528,24.06340027,3.498303056,0.299187392,1702.095703,1562.81311,1785.806885,1.606704116,0.375745416
949,E-MU SP-12,0.74521542,32.55997086,4.693689226,0.35341844,3073.631836,2678.904785,2642.511475,1.810976982,0.146066338
950,E-MU SP-12,0.4861678,47.48546982,9.005319962,0.241941556,3200.252686,2674.374023,2848.838135,1.008065104,0.150753707
951,E-MU SP-12,0.378049887,36.64104843,8.417988695,0.191403329,3132.4729,2997.096191,3123.794922,0.649848104,0.171879947
952,E-MU SP-12,0.432471655,44.00751495,9.019178651,0.211793616,3119.552246,3341.811035,2689.328369,2.210170746,0.183869615
953,E-MU SP-12,0.555102041,33.87825775,6.236977743,0.27549386,2843.216309,3252.381348,1565.815063,-0.154748306,0.534225762
954,E-MU SP-12,0.625487528,24.06349945,3.498330055,0.299187362,1702.083374,1562.809692,1786.133667,1.606707335,0.375748813
969,E-MU SP-12,0.295328798,12.99759293,2.755210662,0.149616569,2932.217773,2583.423584,2563.575684,0.363495111,0.596885026
970,E-MU SP-12,0.367165533,14.82620049,2.662887542,0.183468461,3170.491211,2693.170166,3336.446533,0.053892113,0.454782516
971,E-MU SP-12,0.327981859,14.2112999,2.87844001,0.16583012,2669.175049,2362.75708,2259.497803,0.660186589,0.423003316
972,E-MU SP-12,0.409251701,23.30733299,5.123881491,0.207405791,3820.382813,3661.820068,3661.017334,0.130066112,0.126448303
973,E-MU SP-12,0.375147392,27.81676102,6.662442504,0.190373287,2791.800293,3039.052246,2492.488525,0.673998475,0.286841989
974,E-MU SP-12,0.396190476,30.441782,6.995752796,0.202841237,2421.096436,1824.590942,2580.316895,0.816633224,0.225710347
975,E-MU SP-12,0.221315193,18.89723396,6.434057025,0.116062544,2907.781982,1899.706055,3598.97583,1.600017786,0.697877347
976,E-MU SP-12,0.221315193,20.27748108,6.911972682,0.116105318,2951.982422,2000.231812,3466.324219,1.398788929,0.663940489
977,E-MU SP-12,0.314195011,26.03424644,7.003435268,0.158598557,1357.608398,1070.647095,1798.777588,0.264428645,0.830304444
978,E-MU SP-12,0.237278912,22.1845932,7.171177547,0.121924698,3354.342773,3327.879395,3520.008789,2.200627565,0.33907634
979,E-MU SP-12,0.314195011,24.20703888,6.525458591,0.159488559,3034.106689,3029.013672,2911.42627,2.090105772,0.15743117
980,E-MU SP-12,0.179229025,14.39265633,5.609294936,0.093213022,2566.990479,1842.184204,4027.369629,2.256610632,0.743616462
981,E-MU SP-12,0.307664399,29.8895359,7.994598422,0.15597485,1626.99707,1427.64502,1645.859009,0.702957809,0.766748905
982,E-MU SP-12,0.219863946,15.59230137,5.216538735,0.113491684,3104.318604,3069.803955,2974.665039,1.18157351,0.268933803
983,E-MU SP-12,0.176326531,8.919915199,2.554760795,0.090533957,3743.731445,3792.648926,2727.252686,0.796379447,0.387406915
984,E-MU SP-12,0.067482993,14.04846191,9.77665603,0.036624976,3841.06665,3833.995117,4006.461914,2.616137981,0.460437894
985,E-MU SP-12,0.270657596,20.68030548,6.144425396,0.136228248,3799.776855,3784.472656,3943.573242,1.410787821,0.308338284
986,E-MU SP-12,0.126984127,8.217029572,3.494413355,0.065261461,2777.254395,2755.774902,3328.479492,0.986866772,0.189301506
987,E-MU SP-12,0.288798186,12.99638271,2.851720496,0.146553829,2932.216797,2583.495117,2442.528076,-0.009248435,0.59688735
988,E-MU SP-12,0.208253968,18.78701019,6.660316576,0.108235545,3330.194824,3263.340576,3384.100098,1.524917483,0.348948181
989,E-MU SP-12,0.313469388,23.22219467,6.258113685,0.160036564,3041.304688,3008.535156,2919.981445,1.886955857,0.125851706
1004,E-MU SP-12,0.288798186,13.00771713,2.867954855,0.146218628,2930.964844,2583.434326,2386.967285,0.082967095,0.596978009
1005,E-MU SP-12,0.229297052,22.17782402,7.350570454,0.117271282,3354.753174,3327.877686,3431.195068,2.048555851,0.338910937
1006,E-MU SP-12,0.305487528,24.20465851,6.665561675,0.154757127,3033.864014,3029.015869,2983.594482,2.198151588,0.157814696
1007,E-MU SP-12,0.169795918,14.39258575,5.860035543,0.088367403,2566.904053,1842.151123,4031.098633,2.45130372,0.743739665
1008,E-MU SP-12,0.298231293,29.80208397,8.119756505,0.15127115,1631.360107,1427.631836,1919.055664,0.492151022,0.790620804
1009,E-MU SP-12,0.219863946,15.5893774,5.24498663,0.112775527,3104.085205,3069.80542,2955.562988,1.494322062,0.268924832
1010,E-MU SP-12,0.176326531,8.925363541,2.603630858,0.089659803,3741.912598,3792.651611,2702.472656,1.171102524,0.387995988
1011,E-MU SP-12,0.055873016,14.04820824,10.49186155,0.031626552,3841.067139,3833.993896,3810.669922,1.41746676,0.460437328
1012,E-MU SP-12,0.270657596,20.67723465,6.143462361,0.13622725,3799.601074,3784.469971,3941.546631,1.401479602,0.308145583
1013,E-MU SP-12,0.11755102,8.21606636,3.853833621,0.060363591,2777.516113,2755.770996,3363.465332,0.895473242,0.189554423
1014,E-MU SP-12,0.290249433,13.0065937,2.835042373,0.147245482,2930.951416,2583.494141,2548.080322,-0.009709944,0.596982896
1015,E-MU SP-12,0.367165533,14.83970451,2.688952072,0.182698056,3168.95752,2693.186523,3337.950928,0.206100717,0.455278188
1016,E-MU SP-12,0.208253968,18.78190994,6.697506984,0.107335277,3330.263428,3263.337402,3410.223145,1.823969245,0.348833293
1017,E-MU SP-12,0.307664399,23.21775055,6.360837588,0.156523496,3041.01001,3008.536377,2919.89624,2.56788969,0.125992134
1018,E-MU SP-12,0.327981859,14.2439127,2.916178346,0.16504927,2665.898438,2362.741455,2253.734619,0.841246188,0.424447298
1019,E-MU SP-12,0.409251701,23.30404282,5.122965915,0.207400858,3820.90625,3661.835205,3658.992432,0.218896657,0.126674369
1020,E-MU SP-12,0.364988662,27.81785202,6.780423546,0.185718462,2792.580811,3039.05127,2596.027588,0.608324111,0.286677539
1021,E-MU SP-12,0.395464853,30.42539215,7.000223315,0.202431723,2421.464844,1824.587158,2570.225342,0.95389986,0.22498709
1022,E-MU SP-12,0.214058957,18.87138939,6.59672953,0.111928761,2909.425781,1899.702271,3525.677002,1.999071956,0.697622299
1023,E-MU SP-12,0.211882086,20.26091957,7.108475855,0.111278385,2952.738525,2000.225464,3562.462891,1.900882483,0.66353792
1024,E-MU SP-12,0.296054422,25.99441147,7.237344774,0.150566697,1359.672607,1070.652954,1624.530884,0.143365234,0.84179759
1027,E-MU SP-1200 Percussion,0.132789116,27.1457901,11.04809355,0.072534204,1149.616577,1015.365356,1738.480225,1.340680718,0.865672767
1028,E-MU SP-1200 Percussion,0.132063492,19.60264969,8.937829287,0.073007256,1767.424194,1081.678101,2913.38916,-0.134324655,0.85837996
1029,E-MU SP-1200 Percussion,0.159637188,17.69415474,7.44622005,0.086704232,1834.560181,1769.119507,1960.404785,2.484506369,0.503963292
1059,E-MU Xtreme Lead-1 Techno,0.994104308,38.86187363,4.590900064,0.452391922,3323.891846,2056.471924,2077.059814,4.077075005,0.210142046
1060,E-MU Xtreme Lead-1 Techno,0.230748299,10.70028305,2.566172286,0.116345614,2581.82251,2438.346436,3165.361328,5.369818211,0.463259876
1061,E-MU Xtreme Lead-1 Techno,0.112471655,9.048495293,4.600277825,0.061681591,3987.498291,3557.259521,4794.020996,0.223229676,0.492338002
1062,E-MU Xtreme Lead-1 Techno,0.136417234,13.20400429,6.211706332,0.072296746,1894.96106,1469.960205,2008.634155,1.100162625,0.548531055
1063,E-MU Xtreme Lead-1 Techno,1.001360544,10.95165634,-3.64936584,0.452658713,3282.942627,2941.554443,2799.919434,3.905322075,0.237453938
1064,E-MU Xtreme Lead-1 Techno,0.131337868,13.73240852,6.630843235,0.070411742,2547.97583,2397.529297,3218.818115,1.445869565,0.408931047
1065,E-MU Xtreme Lead-1 Techno,1.004263039,12.78871918,-2.659036636,0.455129743,3960.250732,3563.0979,2871.077148,3.907242537,0.199780181
1066,E-MU Xtreme Lead-1 Techno,1.007165533,9.487110138,-4.605739304,0.458825141,4906.605957,4359.30957,2927.458984,4.025941849,0.134261936
1067,E-MU Xtreme Lead-1 Techno,0.182857143,14.02118874,5.328521771,0.095587805,3203.195313,2981.056885,1671.177002,3.935743093,0.186599687
1068,E-MU Xtreme Lead-1 Techno,0.251791383,19.16802979,5.965987066,0.13167274,3394.180176,3190.603516,3113.027344,1.119889379,0.244788259
1069,E-MU Xtreme Lead-1 Techno,1.003537415,15.85903263,-1.260827405,0.454358786,2873.591553,2665.729004,2902.124756,4.151978493,0.271723717
1070,E-MU Xtreme Lead-1 Techno,1.002811791,16.02401161,-1.18971411,0.457683712,3192.763428,3064.950928,2801.214355,4.173927784,0.162093565
1071,E-MU Xtreme Lead-1 Techno,1.003537415,12.91603088,-2.589816674,0.453927279,3261.362549,2805.124268,2877.640137,4.280828953,0.267288208
1072,E-MU Xtreme Lead-1 Techno,0.104489796,16.04507637,8.63288564,0.059026297,3747.810791,3454.453857,4107.412109,1.710977554,0.386271477
1073,E-MU Xtreme Lead-1 Techno,0.999183673,11.89484501,-3.106560905,0.450928062,4107.780273,4192.961914,2158.608398,5.140870094,0.127219558
1074,E-MU Xtreme Lead-1 Techno,0.19446712,4.773501873,-1.923116187,0.098600492,2233.338867,2106.821289,3139.192383,2.853229523,0.190057382
1075,E-MU Xtreme Lead-1 Techno,1.000634921,4.290411949,-9.722228001,0.449696273,1854.596313,1554.779419,2224.288818,5.268542767,0.216450825
1077,EKO Rhythm Box,0.175600907,9.050854683,2.694697813,0.090585306,725.7097778,649.4481201,3363.062256,1.369521976,0.93052882
1084,Electro Harmonix DRM-16,0.372244898,2.511242628,-8.906350467,0.18137221,2365.674561,2126.280273,3136.118164,3.416929245,0.382914066
1085,Electro Harmonix DRM-16,0.357006803,2.421242714,-8.961124649,0.174712956,2402.038818,2197.488525,2975.282471,3.624407053,0.410788566
1086,Electro Harmonix DRM-16,0.160362812,4.376980782,-1.647816839,0.085011341,3718.579346,3869.820313,3710.716309,2.684747458,0.270277798
1087,Electro Harmonix DRM-16,0.327981859,2.431288004,-8.566296241,0.161113963,2146.723877,1947.970093,2773.150879,3.744807482,0.513651729
1088,Electro Harmonix DRM-16,0.33015873,4.373323441,-4.7894267,0.167049587,3410.818848,3480.017334,2921.2854,3.65107584,0.173091069
1093,Electro Harmonix DRM-32,0.416507937,4.20988369,-6.045319819,0.202174559,2319.707031,2334.702148,2787.127441,1.901566863,0.621883452
1094,Electro Harmonix DRM-32,0.10521542,7.086783409,3.326566845,0.054353565,1200.62793,1004.954834,4002.268799,2.842061043,0.857530177
1095,Electro Harmonix DRM-32,0.142947846,6.762605667,1.67143484,0.072667874,512.8162231,495.8433533,3771.933594,3.481501341,0.946629167
1096,Electro Harmonix DRM-32,0.3969161,6.813312531,-2.71535421,0.192194909,516.6216431,498.9880066,3544.076172,2.360925674,0.664032459
1097,Electro Harmonix DRM-32,0.480362812,6.715024471,-3.638250911,0.229903728,512.1879883,495.4317627,3367.09375,2.215284109,0.563341022
1099,Electro Harmonix Drm15,0.123356009,2.647964954,-3.722705628,0.063776508,2017.833252,1733.257568,4648.437988,0.004485464,0.701529682
1116,Ensoniq Asr-x,0.146575964,5.378809929,0.079257115,0.077232629,2218.490479,2174.986572,3281.552979,2.94111371,0.425363481
1117,Ensoniq Asr-x,0.644353741,13.31681252,-0.475700748,0.308873862,2379.727539,2294.070068,2378.092773,1.347338319,0.288367093
1118,Ensoniq Asr-x,0.638548753,17.07902527,1.176480087,0.304738224,2759.5271,2527.987549,2158.758301,1.7918576,0.155407593
1119,Ensoniq Asr-x,0.385306122,16.02717781,2.958330764,0.188649416,2168.009521,2059.393066,2783.857178,3.907802582,0.300089866
1120,Ensoniq Asr-x,0.422312925,15.33342743,2.273212902,0.208301947,3210.093262,3045.992676,2866.611328,3.289410114,0.20581764
1121,Ensoniq Asr-x,0.433922902,15.96356583,2.416485937,0.213565886,2074.114258,2021.325928,1077.664673,3.906248808,0.34665066
1122,Ensoniq Asr-x,0.234376417,15.36327457,4.843023669,0.122944675,2176.542969,1781.361938,2869.354248,6.468949795,0.242808983
1123,Ensoniq Asr-x,0.661043084,17.33122253,1.121139318,0.313642383,2363.761963,2241.020508,1173.885498,2.530772686,0.199455425
