"Index","Drum Machine","Type","Equal Loudness","RMS","Temporal Centroid","Spectral Centroid","Spectral Centroid 1","Spectral Centroid 2","Spectral Kurtosis","Pitch Salience"
"1087","Electro Harmonix DRM-16","sn","0.0108232331093729","0.293325036073384","0.121029499074868","0.349175703744215","0.346532918271098","0.386099413852497","0.00530631590236683","0.490375116016426"
"1088","Electro Harmonix DRM-16","sn","0.0215831192775279","0.405474150752602","0.125713083326202","0.562245092026756","0.631382664840873","0.406991224695352","0.00519889931005658","0.133515234035468"
"1089","Electro Harmonix DRM-32","ki","0.0120399997811627","0.287838437282729","0.145850345075699","0.0131671920926493","0.0144462018860868","0.201833414279919","0.0564019769986123","0.945500303675302"
"1090","Electro Harmonix DRM-32","ki","0.0120479863228848","0.245115694936924","0.201117457595586","0.0131928600888439","0.0144635247841435","0.340977524853655","0.0431294994744939","0.895349260793402"
"1091","Electro Harmonix DRM-32","ki","0.00847365092127908","0.23089244045959","0.14847981337704","0.0128575326664121","0.0135932293081294","0.210030733107662","0.0639850907581921","0.946531598962227"
"1092","Electro Harmonix DRM-32","ki","0.0120424594140913","0.25601357938375","0.184788223461956","0.0131923354123687","0.014461266509192","0.329719837854472","0.0453579428703842","0.913653440532581"
"1093","Electro Harmonix DRM-32","sn","0.0206775780709126","0.368182075960802","0.153428915924784","0.378332860226469","0.418437050913407","0.388070566133933","0.00319395958030114","0.603786806118875"
"1094","Electro Harmonix DRM-32","sn","0.0366170984897127","0.64646777818883","0.0367887694943588","0.189706605763113","0.171200428350502","0.559445227031373","0.00427176722312772","0.850711575479212"
"1095","Electro Harmonix DRM-32","sn","0.0348209852281188","0.597320835986288","0.0512399220051029","0.0737725794730125","0.0765425925110489","0.526960432219718","0.00500456669733973","0.944074840234562"
"1096","Electro Harmonix DRM-32","sn","0.0351019276187019","0.467060973141133","0.145554338383993","0.0744140016079816","0.0771272701092625","0.494825085851752","0.00372038541937214","0.64795306357298"
"1097","Electro Harmonix DRM-32","sn","0.0345573606612171","0.439656783812022","0.175308989824089","0.0736666874149636","0.0764660664952974","0.469864777860929","0.00355347998220716","0.542442536883351"
"1098","Electro Harmonix Drm15","ki","0.0307372970981432","0.485599729512809","0.108937681568998","0.0110562051611146","0.016160703520963","0.0289230709670358","0.45449655074056","0.976796480617393"
"1099","Electro Harmonix Drm15","sn","0.0120237360858793","0.437149013383171","0.0442240695772696","0.327450558671588","0.306611950745084","0.650576209487482","0.00101990164900852","0.6872449018548"
"1100","Ensoniq Asr-x","ki","0.0237762743594036","0.415792253541323","0.127481668928571","0.40944119593048","0.466339533789406","0.176559862894038","0.00574075802424746","0.41018937793648"
"1101","Ensoniq Asr-x","ki","0.00685169539049231","0.070202456270264","0.383912448201884","0.010684708497151","0.015928594843989","0.00770689310237469","0.0718561256524809","0.800284158951196"
"1102","Ensoniq Asr-x","ki","0.0335540787673533","0.529762578618508","0.0865223558475199","0.253384943529194","0.38567799245553","0.00442289893037823","0.117038038567516","0.782542532303668"
"1103","Ensoniq Asr-x","ki","0.0295169915667316","0.347211570404902","0.28959915470836","0.000518475519528631","0.00860132955029907","0.00114216932440476","0.259523603011401","0.943121116940513"
"1104","Ensoniq Asr-x","ki","0.0393568970827595","0.495893694625838","0.138053299535905","0.388750260205132","0.480846419722239","0.150860045695478","0.00978005895066078","0.291808239847605"
"1105","Ensoniq Asr-x","ki","0.0210887885393109","0.508154113289459","0.0522002300301953","0.271466776308275","0.333269331854205","0.0268017034567916","0.0181428851630253","0.566296486808475"
"1106","Ensoniq Asr-x","ki","0.030813815195364","0.451126219083316","0.139908376706266","0.316711912661191","0.412695721618952","0.0982601442118813","0.013361928075987","0.614834007255636"
"1107","Ensoniq Asr-x","ki","0.0418021632188591","0.480906467596952","0.170591330999068","0.0812438181649984","0.0510764854831207","0.086089514976007","0.00562860502413311","0.886777867867259"
"1108","Ensoniq Asr-x","ki","0.0400646584394233","0.504901883356307","0.133618172778213","0.181276577395232","0.129362639315386","0.158124073086585","0.00362059708027692","0.823962603803873"
"1109","Ensoniq Asr-x","ki","0.0428846659000468","0.502200595370452","0.148023228199193","0.211323585179632","0.27984496953807","0.111868413435089","0.00885989417835579","0.673617151579843"
"1110","Ensoniq Asr-x","ki","0.0142581593698625","0.217855949470887","0.295802396749942","0.285480884964146","0.373589162937961","0.00858646553482437","0.0215392723510312","0.624075629695102"
"1111","Ensoniq Asr-x","ki","0.0654907056618231","0.681703063542366","0.0665606463486894","0.43160398291017","0.476153747069523","0.423754179426623","0.00971855422944155","0.397869109222599"
"1112","Ensoniq Asr-x","ki","0.0377597525377313","0.537738532482867","0.0962201523608097","0.388146120963232","0.443052111705956","0.12362561131561","0.00779832242781299","0.680044134841421"
"1113","Ensoniq Asr-x","ki","0.0889306164668542","0.642930354982234","0.143662376487043","0.392790227914021","0.362505413299253","0.299783031443784","0.00331832628295113","0.535165009822272"
"1114","Ensoniq Asr-x","ki","0.00870502153693546","0.0425417802855359","0.585776783664961","0.00890317852699496","0.0195789743106387","0.000614011176818509","0.0782127909424346","0.625483230341991"
