"Sample Id","Drum Machine","Dimension 1","Dimension 2","Dimension 3","Dimension 4"
"4001","Korg PSS-50","1.12063590028841","-1.50209473840498","-1.03293063549184","3.46010404298223"
"4004","Korg Radias","-0.460305330996359","6.15669130378538","-7.07722935152413","4.98519869960573"
"4005","Korg Radias","-1.73517631302787","2.77241516991388","-4.70472009916846","-1.64589248970499"
"4006","Korg Radias","-1.61242008182602","5.32618575373012","7.36439474195107","-1.12667106935215"
"4007","Korg Radias","1.46654313841794","-0.935605840766082","-2.53858100809901","0.514566211039714"
"4014","Lel PSR","5.0751863948753","-2.79585538723785","-0.559337201264806","3.71156102397408"
"4015","Lel PSR","5.54243444597603","-2.92005099156095","-0.647933227715446","5.03059480333296"
"4017","Linn AdrenaLinn1","-0.65657060131715","-1.46550510394303","-1.32576470586213","0.536035614309203"
"4018","Linn AdrenaLinn1","-1.39490787122779","-1.38016132633302","-1.28514992063084","-0.444573392462267"
"4019","Linn AdrenaLinn1","2.84635792095629","-2.54291386110227","-1.19825536558467","3.8050826757234"
"4020","Linn AdrenaLinn1","1.66788587814193","-2.66500813804783","-0.688972923615336","2.64048631951289"
"4021","Linn AdrenaLinn1","1.22241082807649","-2.32831701395919","-0.348690085105517","0.950631512752861"
"4022","Linn AdrenaLinn1","-1.84614856278283","0.934180777384878","-4.39649162876606","-0.802354314675576"
"4023","Linn AdrenaLinn1","-3.5167744495969","8.95151649458058","-8.06195202327766","2.95594736630084"
"4024","Linn AdrenaLinn1","-3.39442877212867","0.576822095361929","-3.08686971332493","-1.56326436013767"
"4025","Linn AdrenaLinn1","1.37279922121428","-1.17147168794705","-0.446706063152274","-1.17925738576744"
"4034","MPC-Electronics_The-KIT","-4.62973069320759","0.764040510913663","0.24194545250822","-4.06489428880044"
"4036","MSC_DL-909","-1.1510417968419","4.55363718131798","-4.17943303908055","5.96052948354598"
"4037","MSC_DL-909","-1.11992761867134","4.57746788870673","-4.17034884072923","5.98277398957669"
"4038","MSC_DL-909","-1.49972728482675","-2.46889918154606","-0.75371592353959","2.20211189014101"
"4039","MSC_DL-909","-0.290887534159948","-0.883100205571513","-1.18752339458871","1.23067230123448"
"4040","MSC_DL-909","-2.9286591766877","-0.628696791648388","0.389303534068619","1.19453338162188"
"4041","MSC_DL-909","-1.26561398622898","-0.247566248550134","-2.18566050289419","4.26748353323831"
"4042","MSC_DL-909","-1.48756634297479","0.21541398559961","-1.84877076191334","4.1201120876251"
"4043","MSC_DL-909","-1.03528373421917","1.54588935099952","-2.62802673534887","4.93490849079597"
"4044","MSC_DL-909","-1.96398040679353","5.03124381662441","-4.17171443785671","5.22887830268197"
"4045","MSC_DL-909","-1.88334397794606","5.03382120811434","-4.1879845019878","5.30222457102216"
"4046","MSC_DL-909","-1.25216060471509","4.84529695709988","-3.8690856989153","5.28173784720502"
"4047","MSC_DL-909","-0.553070463783113","-0.731879460638359","-1.0326657008359","4.50752267089409"
"4048","MSC_DL-909","-0.985429618980536","-1.29983216146555","0.168901427424282","3.27675845085435"
"4049","MSC_DL-909","-0.853397602341655","-2.86234094294134","1.15462820364314","1.95400964549423"
"4050","MSC_DL-909","-2.07440582634495","-1.18763496492875","-0.88574895884843","0.751577236941024"
"4051","MSC_DL-909","-1.30432556962033","-1.00409303731346","-1.18907691685137","1.36261184225208"
"4052","MSC_DL-909","-1.24611470984172","-0.851595611773224","0.479945302251861","2.96778453153827"
"4053","MSC_DL-909","-1.31024698605222","-0.900857856873432","0.519916569016365","2.89450013026147"
"4054","MSC_DL-909","-3.50482494541449","4.40607619378458","-8.18226751447942","-2.28981637064704"
"4055","MSC_DL-909","-3.78454817416783","3.45963021786422","-7.17818423542161","-4.1305748997481"
"4056","MSC_DL-909","-4.21311482556724","3.74327818558409","-7.08574359785953","-4.33188174524639"
"4057","MSC_DL-909","-3.85591022524207","3.79186111037896","-7.04446704593839","-3.98422080686582"
"4071","MTI_AO-1","-2.20320930364303","-1.71343141174552","1.25418652313233","-1.27249891195025"
"4073","Nintendo_Game-Boy-Advance-SP","0.790706068038195","-0.0642873349846692","-5.15392403606517","1.69522199473864"
"4074","Nintendo_Game-Boy-Advance-SP","2.68457790274554","-1.11979111357482","-3.61117559424764","3.81440132994406"
"4075","Nintendo_Game-Boy-Advance-SP","5.79498985083529","-2.65873643339821","-0.467467543802057","5.4798883206084"
"4076","Nintendo_Game-Boy-Advance-SP","5.75272399438992","-0.880174606198222","-3.0064517277835","3.28831124511833"
