"Ace Tone Rhythm-Ace","ki",90.9462890625,2.88077807426453
"Ace Tone Rhythm-Ace","ki",88.5025100708008,2.9087815284729
"Ace Tone Rhythm-Ace","ki",88.6734237670898,2.92534899711609
"Ace Tone Rhythm-Ace","ki",90.0558166503906,2.90376877784729
"Ace Tone Rhythm-Ace","ki",86.6379165649414,2.88327097892761
"Ace Tone Rhythm-Ace","ki",91.6496124267578,2.93649339675903
"Ace Tone Rhythm-Ace","ki",91.5384368896484,2.9733943939209
"Ace Tone Rhythm-Ace","ki",77.3178558349609,2.48618507385254
"Ace Tone Rhythm-Ace","ki",89.8401565551758,2.92332220077515
"Ace Tone Rhythm-Ace","ki",76.9242324829102,4.07807970046997
"Ace Tone Rhythm-Ace","sn",32.3210830688477,6.49015188217163
"Ace Tone Rhythm-Ace","sn",31.9535007476807,7.07129907608032
"Ace Tone Rhythm-Ace","sn",40.5646133422852,7.64380979537964
"Ace Tone Rhythm-Ace","sn",24.6705455780029,8.98963356018066
"Ace Tone Rhythm-Ace","sn",40.1445083618164,7.63014841079712
"Ace Tone Rhythm-Ace","sn",28.2164077758789,6.36914491653442
"Ace Tone Rhythm-Ace","sn",29.6615200042725,6.44250297546387
"Ace Tone Rhythm-Ace","ki",155.276763916016,2.97844076156616
"Ace Tone Rhythm-Ace","ki",98.0196762084961,2.55115509033203
"Ace Tone Rhythm-Ace","ki",104.740737915039,3.15161466598511
"Ace Tone Rhythm-Ace","sn",24.2690448760986,10.9433917999268
"Ace Tone Rhythm-Ace","sn",28.1707382202148,11.4115982055664
"Ace Tone Rhythm-Ace","sn",26.8723449707031,7.21149635314941
"Ace Tone Rhythm-King","ki",18.1622200012207,0.810812592506409
"Ace Tone Rhythm-King","sn",9.76294612884521,3.20343351364136
"Ace Tone Rhythm-King","sn",5.77095127105713,1.82347309589386
"Ace Tone Rhythm-Master","ki",11.2831592559814,0.477824091911316
"Ace Tone Rhythm-Master","sn",6.90452146530151,1.82028150558472
"Ace Tone Rhythm-Master","sn",5.2207932472229,1.12404811382294
"AJK Percusyn","ki",172.300964355469,8.13429737091064
"AJK Percusyn","ki",163.023803710938,7.99963045120239
"AJK Percusyn","sn",24.7236919403076,12.0713872909546
"AJK Percusyn","sn",16.6650257110596,7.63392877578735
"Akai MPC-60","ki",121.24169921875,18.1189613342285
"Akai MPC-60","ki",45.472412109375,3.98681020736694
"Akai MPC-60","sn",171.877044677734,67.8877639770508
"Akai MPC-60","sn",32.4762420654297,9.07563209533691
"Akai MPC-60","sn",61.1489028930664,19.4485034942627
"Akai MPC-60","ki",155.683959960938,22.9203605651855
"Akai MPC-60","sn",200.567184448242,79.5333786010742
"Akai MPC-60","sn",49.5157585144043,13.8062677383423
"Akai MPC-60","sn",108.943466186523,38.0477905273438
"Akai XE-8","ki",59.4762802124023,2.00013256072998
"Akai XE-8","ki",45.3310737609863,2.53363442420959
"Akai XE-8","ki",49.4889602661133,2.78550672531128
"Akai XE-8","ki",46.223876953125,3.43713688850403
"Akai XE-8","ki",85.6387786865234,5.87739324569702
"Akai XE-8","sn",53.9926986694336,12.7804975509644
"Akai XE-8","sn",31.7411441802979,10.1787605285645
"Akai XE-8","sn",29.1945018768311,8.76185894012451
"Akai XE-8","sn",41.3737144470215,11.0496864318848
"Akai XE-8","ki",52.1899452209473,2.92426443099976
"Akai XE-8","ki",56.9750785827637,3.20675468444824
"Akai XE-8","ki",53.225830078125,3.95734405517578
"Akai XE-8","ki",68.4858093261719,2.3038055896759
"Akai XE-8","sn",33.6153526306152,10.0880527496338
"Akai XE-8","sn",47.6356353759766,12.7231912612915
"Akai XE-8","sn",36.5478973388672,11.719877243042
"Akai XE-8","sn",62.1685943603516,14.7156267166138
"Akai XR-10","ki",64.3940963745117,9.92618942260742
"Akai XR-10","ki",61.8828620910645,10.6894788742065
"Akai XR-10","ki",70.6964797973633,6.91260004043579
"Akai XR-10","ki",54.5600090026855,13.2667760848999
"Akai XR-10","ki",40.921932220459,5.67529392242432
"Akai XR-10","ki",64.0329666137695,14.2094297409058
"Akai XR-10","ki",67.0778274536133,5.21330785751343
"Akai XR-10","ki",76.9730453491211,10.30970287323
"Akai XR-10","ki",59.4020729064941,13.7703170776367
"Akai XR-10","ki",77.047004699707,10.1721677780151
"Akai XR-10","sn",32.4636497497559,16.1802406311035
"Akai XR-10","sn",46.7004852294922,17.2991027832031
"Akai XR-10","sn",106.931251525879,31.2946968078613
"Akai XR-10","sn",50.8989105224609,28.3860931396484
"Akai XR-10","sn",55.3501205444336,19.2346324920654
"Akai XR-10","sn",29.4036293029785,11.0404939651489
"Akai XR-10","sn",22.975715637207,7.81138277053833
"Akai XR-10","sn",61.9640693664551,13.6147146224976
"Akai XR-10","sn",43.1409034729004,14.5767126083374
"Akai XR-10","sn",34.8547859191895,12.5246667861938
"Akai XR-10","ki",38.5446090698242,6.35592889785767
"Akai XR-10","ki",58.0573768615723,7.73337554931641
"Akai XR-10","ki",45.1280937194824,7.76380395889282
"Akai XR-10","ki",53.0984497070312,5.14841747283936
"Akai XR-10","ki",47.1347427368164,11.7560997009277
"Akai XR-10","ki",22.8957443237305,3.09514260292053
"Akai XR-10","ki",45.5040702819824,10.4924926757812
"Akai XR-10","ki",39.8867416381836,3.10597205162048
"Akai XR-10","ki",46.8063430786133,6.53457117080688
"Akai XR-10","ki",46.4912796020508,11.2429180145264
"Akai XR-10","sn",19.4548492431641,10.2840204238892
"Akai XR-10","sn",28.1051120758057,10.5074968338013
"Akai XR-10","sn",41.9928703308105,16.250919342041
