Window Length,Window Start,Spectral Energy,,,,,,Bins,"0,0","25,20","25,50","25,100","100,20","100,50","100,100","250,20","250,50","250,100","500,20","500,50","500,100"
0,0,0.131230757,,,Maximum,2.473841906,,0.00035256,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0.128348768,,,Minimum,0.00035256,,0.04982235,1074,87,149,551,378,578,1110,899,1087,1577,1114,1292,1697
0,0,0.162012234,,,Range ,2.473489346,,0.09929214,596,239,366,564,584,576,538,645,571,367,587,493,311
0,0,0.067943417,,,Bin,0.049469787,,0.14876193,207,302,354,395,366,327,245,286,243,111,197,180,82
0,0,0.18352592,,,,,,0.19823172,124,300,274,208,257,247,102,127,105,53,117,89,33
0,0,0.10813196,,,,,,0.24770151,68,252,260,151,180,132,63,77,65,12,63,50,8
0,0,0.102062799,,,,,,0.2971713,41,201,160,79,103,93,33,49,31,8,30,17,5
0,0,0.067634694,,,,,,0.34664109,14,152,116,59,91,65,20,26,16,3,17,12,3
0,0,0.08569473,,,,,,0.39611088,8,115,108,58,48,40,8,6,7,5,6,4,2
0,0,0.029728178,,,,,,0.44558067,4,97,90,19,46,15,4,9,3,4,4,1,1
0,0,0.011138736,,,,,,0.49505046,3,95,60,13,15,14,5,3,3,2,2,0,1
0,0,0.01249083,,,,,,0.54452025,1,58,32,14,15,16,4,1,3,0,0,2,0
0,0,0.003136461,,0 and 0,,,,0.59399004,2,42,25,11,11,12,4,6,8,0,2,4,0
0,0,0.002050628,,,,,,0.64345983,4,30,22,6,13,6,3,6,1,0,2,1,3
0,0,0.054715175,,,,,,0.69292962,2,21,27,3,9,2,0,2,0,0,2,0,0
0,0,0.032464795,,,,,,0.74239941,1,27,31,2,5,6,2,0,1,0,1,0,0
0,0,0.257802993,,,,,,0.7918692,1,14,11,1,5,3,1,0,0,2,0,1,0
0,0,0.027821306,,,,,,0.84133899,0,31,9,4,3,2,0,0,0,0,0,0,1
0,0,0.062769346,,,,,,0.89080878,0,24,9,1,3,4,0,0,0,0,1,0,0
0,0,0.324952662,,,,,,0.94027857,0,3,8,2,1,1,1,1,0,0,0,0,0
0,0,0.060131438,,,,,,0.98974836,0,8,9,0,5,0,0,0,0,0,0,1,0
0,0,0.197051078,,,,,,1.03921815,0,15,7,0,1,0,0,0,1,0,0,1,0
0,0,0.137864098,,,,,,1.08868794,0,8,3,0,0,2,0,0,0,1,2,0,0
0,0,0.025655368,,,,,,1.13815773,0,3,2,0,0,0,1,0,1,1,0,0,0
0,0,0.03019052,,,,,,1.18762752,0,5,2,1,0,0,1,2,0,1,1,0,0
0,0,0.03563292,,,,,,1.23709731,0,2,2,2,2,0,0,0,0,0,0,0,0
0,0,0.043956988,,,,,,1.2865671,0,3,2,1,0,0,0,0,0,0,0,0,0
0,0,0.043354321,,,,,,1.33603689,0,0,2,0,0,1,0,0,0,0,0,0,0
0,0,0.031510524,,,,,,1.38550668,0,2,0,1,0,0,0,0,0,0,0,0,0
0,0,0.170081392,,,,,,1.43497647,0,1,2,1,0,0,0,0,0,0,0,0,0
0,0,0.048196062,,,,,,1.48444626,1,2,1,0,1,0,1,0,1,0,0,0,0
0,0,0.055320904,,,,,,1.53391605,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0.245475858,,,,,,1.58338584,0,2,1,0,0,0,1,1,1,0,0,0,0
0,0,0.053814627,,,,,,1.63285563,1,2,0,0,0,1,0,0,0,0,0,0,0
0,0,0.050411146,,,,,,1.68232542,0,0,2,1,1,0,0,0,0,0,0,0,0
0,0,0.027693311,,,,,,1.73179521,0,0,1,0,0,1,0,1,0,0,0,0,0
0,0,0.066390134,,,,,,1.781265,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0.100709826,,,,,,1.83073479,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.041851353,,,,,,1.88020458,0,3,0,0,1,1,0,0,0,0,0,0,0
0,0,0.046195809,,,,,,1.92967437,0,0,0,0,0,2,0,0,0,0,0,0,0
0,0,0.024264274,,,,,,1.97914416,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.033341508,,,,,,2.02861395,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.049141567,,,,,,,,,,,,,,,,,,,
0,0,0.19622618,,,,,,,,,,,,,,,,,,,
0,0,0.092515863,,,,,,,,,,,,,,,,,,,
0,0,0.021027567,,,,,,,,,,,,,,,,,,,
0,0,0.010833988,,,,,,,,,,,,,,,,,,,
0,0,0.048177049,,,,,,,,,,,,,,,,,,,
0,0,0.042130411,,,,,,,,,,,,,,,,,,,
0,0,0.014893371,,,,,,,,,,,,,,,,,,,
0,0,0.16758348,,,,,,,,,,,,,,,,,,,
0,0,0.018095531,,,,,,,,,,,,,,,,,,,
0,0,0.021420041,,,,,,,,,,,,,,,,,,,
0,0,0.025993479,,,,,,,,,,,,,,,,,,,
0,0,0.021077001,,,,,,,,,,,,,,,,,,,
0,0,0.023814306,,,,,,,,,,,,,,,,,,,
0,0,0.011542393,,,,,,,,,,,,,,,,,,,
0,0,0.020675411,,,,,,,,,,,,,,,,,,,
0,0,0.026925884,,,,,,,,,,,,,,,,,,,
0,0,0.023425031,,,,,,,,,,,,,,,,,,,
0,0,0.014912791,,,,,,,,,,,,,,,,,,,
0,0,0.047726635,,,,,,,,,,,,,,,,,,,
0,0,0.026757063,,,,,,,,,,,,,,,,,,,
0,0,0.057514001,,,,,,,,,,,,,,,,,,,
0,0,0.11646504,,,,,,,,,,,,,,,,,,,
0,0,0.117360696,,,,,,,,,,,,,,,,,,,
0,0,0.029739005,,,,,,,,,,,,,,,,,,,
0,0,0.056478992,,,,,,,,,,,,,,,,,,,
0,0,0.093561828,,,,,,,,,,,,,,,,,,,
0,0,0.008457582,,,,,,,,,,,,,,,,,,,
0,0,0.040266283,,,,,,,,,,,,,,,,,,,
0,0,0.062022552,,,,,,,,,,,,,,,,,,,
0,0,0.057395883,,,,,,,,,,,,,,,,,,,
0,0,0.016141705,,,,,,,,,,,,,,,,,,,
0,0,0.033323281,,,,,,,,,,,,,,,,,,,
0,0,0.035518806,,,,,,,,,,,,,,,,,,,
0,0,0.13180767,,,,,,,,,,,,,,,,,,,
0,0,0.04688913,,,,,,,,,,,,,,,,,,,
0,0,0.052659292,,,,,,,,,,,,,,,,,,,
0,0,0.011817644,,,,,,,,,,,,,,,,,,,
0,0,0.021437516,,,,,,,,,,,,,,,,,,,
0,0,0.050579563,,,,,,,,,,,,,,,,,,,
0,0,0.041179512,,,,,,,,,,,,,,,,,,,
0,0,0.009146259,,,,,,,,,,,,,,,,,,,
0,0,0.030167881,,,,,,,,,,,,,,,,,,,
0,0,0.026964763,,,,,,,,,,,,,,,,,,,
