"Window Length","Window Start","HFC"
"250","20","51.2676658630371"
"250","50","42.9177589416504"
"250","100","28.4428577423096"
"500","20","36.7166633605957"
"500","50","30.7563858032227"
"500","100","20.9973964691162"
"0","0","36.6555366516113"
"25","20","160.479156494141"
"25","50","123.882080078125"
"25","100","69.3418807983398"
"100","20","79.1691665649414"
"100","50","69.1775894165039"
"100","100","49.5242805480957"
"250","20","50.1259117126465"
"250","50","44.7675819396973"
"250","100","36.617000579834"
"500","20","34.911548614502"
"500","50","30.7532405853271"
"500","100","25.9402961730957"
"0","0","52.8458404541016"
"25","20","163.900680541992"
"25","50","122.294006347656"
"25","100","81.3932113647461"
"100","20","107.104316711426"
"100","50","88.6367645263672"
"100","100","82.5198287963867"
"250","20","64.1289749145508"
"250","50","57.0478782653809"
"250","100","50.3067436218262"
"500","20","51.043140411377"
"500","50","46.1958274841309"
"500","100","41.2223892211914"
"0","0","39.1395797729492"
"25","20","174.630493164062"
"25","50","104.666969299316"
"25","100","60.628002166748"
"100","20","87.1788558959961"
"100","50","58.9284400939941"
"100","100","44.8903999328613"
"250","20","46.0616035461426"
"250","50","33.9414138793945"
"250","100","28.0387420654297"
"500","20","34.0710258483887"
"500","50","25.5019645690918"
"500","100","20.9428405761719"
"0","0","41.0264320373535"
"25","20","66.929557800293"
"25","50","56.3873329162598"
"25","100","57.4131126403809"
"100","20","63.2693328857422"
"100","50","61.4763565063477"
"100","100","56.6473960876465"
"250","20","49.0617828369141"
"250","50","47.7505416870117"
"250","100","47.6726417541504"
"500","20","41.1868438720703"
"500","50","40.8448867797852"
"500","100","40.0381050109863"
"0","0","32.9358062744141"
"25","20","160.479156494141"
"25","50","123.882080078125"
"25","100","69.3418807983398"
"100","20","79.1691665649414"
"100","50","69.1775894165039"
"100","100","49.5242805480957"
"250","20","49.8184661865234"
"250","50","43.8041038513184"
"250","100","35.8484878540039"
"500","20","30.9230995178223"
"500","50","27.5984306335449"
"500","100","23.2505970001221"
"0","0","41.4058418273926"
"25","20","160.461471557617"
"25","50","116.706092834473"
"25","100","66.9257125854492"
"100","20","91.8329849243164"
"100","50","74.6389312744141"
"100","100","57.8547859191895"
"250","20","53.7361068725586"
"250","50","46.8832321166992"
"250","100","37.2553977966309"
"500","20","38.1644668579102"
"500","50","34.0269546508789"
"500","100","27.9552688598633"
"0","0","10.2975511550903"
"25","20","117.296806335449"
"25","50","106.329216003418"
"25","100","88.99755859375"
"100","20","74.1965560913086"
"100","50","64.7539901733398"
"100","100","42.4209136962891"
"250","20","31.6472511291504"
"250","50","27.5079135894775"
"250","100","17.9782791137695"
"500","20","16.1854362487793"
"500","50","14.0685567855835"
"500","100","9.19526481628418"
"0","0","38.0995445251465"
"25","20","96.1936340332031"
"25","50","79.3548889160156"
"25","100","33.1141090393066"
"100","20","38.7705497741699"
"100","50","30.629093170166"
"100","100","13.2353963851929"
"250","20","38.7705497741699"
"250","50","30.629093170166"
"250","100","13.2353963851929"
"500","20","38.7705497741699"
"500","50","30.629093170166"
"500","100","13.2353963851929"
"0","0","22.196870803833"
"25","20","71.1635971069336"
"25","50","86.0967636108398"
"25","100","74.1446762084961"
"100","20","62.3307838439941"
"100","50","59.1630477905273"
"100","100","50.8536148071289"
"250","20","27.8552589416504"
"250","50","26.509593963623"
"250","100","22.3380756378174"
"500","20","22.0107765197754"
"500","50","20.9460754394531"
"500","100","18.6287937164307"
"0","0","42.5352745056152"
"25","20","90.7878189086914"
"25","50","89.7368240356445"
"25","100","58.2310523986816"
"100","20","40.7020950317383"
"100","50","35.7543258666992"
"100","100","27.1437339782715"
"250","20","38.6669082641602"
"250","50","33.966796875"
"250","100","27.1437339782715"
"500","20","38.6669082641602"
"500","50","33.966796875"
"500","100","27.1437339782715"
"0","0","22.7381401062012"
"25","20","81.4663391113281"
"25","50","51.1304130554199"
"25","100","23.0771503448486"
"100","20","29.0145225524902"
"100","50","19.1885509490967"
"100","100","7.65405607223511"
"250","20","17.7918186187744"
"250","50","11.7699422836304"
"250","100","5.01779508590698"
"500","20","17.7918186187744"
"500","50","11.7699422836304"
"500","100","5.01779508590698"
"0","0","95.6211242675781"
"25","20","150.182846069336"
"25","50","131.990737915039"
"25","100","67.2256698608398"
"100","20","93.3474884033203"
"100","50","83.1880645751953"
"100","100","44.833251953125"
"250","20","93.3474884033203"
"250","50","83.1880645751953"
"250","100","44.833251953125"
"500","20","93.3474884033203"
"500","50","83.1880645751953"
"500","100","44.833251953125"
"0","0","64.5618133544922"
"25","20","163.072525024414"
"25","50","106.666923522949"
"25","100","73.2385940551758"
"100","20","60.3745040893555"
"100","50","41.1058006286621"
"100","100","24.9004516601562"
"250","20","52.152416229248"
"250","50","35.5194396972656"
"250","100","23.6614818572998"
"500","20","52.152416229248"
"500","50","35.5194396972656"
"500","100","23.6614818572998"
"0","0","52.4247360229492"
"25","20","259.602874755859"
"25","50","187.010925292969"
"25","100","108.114990234375"
"100","20","132.341857910156"
"100","50","110.298774719238"
"100","100","77.8150329589844"
"250","20","61.1790962219238"
"250","50","51.2146339416504"
"250","100","36.9228096008301"
"500","20","45.9023780822754"
"500","50","38.427604675293"
"500","100","28.1754894256592"
"0","0","63.043529510498"
"25","20","176.232849121094"
"25","50","100.942359924316"
"25","100","44.2650451660156"
"100","20","65.4720687866211"
"100","50","39.9335823059082"
"100","100","20.4380302429199"
"250","20","46.1681823730469"
"250","50","29.3305397033691"
"250","100","15.4899892807007"
"500","20","46.1681823730469"
"500","50","29.3305397033691"
"500","100","15.4899892807007"
"0","0","24.3968811035156"
"25","20","79.0603103637695"
"25","50","48.4758949279785"
"25","100","53.8331642150879"
"100","20","58.358325958252"
"100","50","48.678150177002"
"100","100","36.7745208740234"
"250","20","24.8287296295166"
"250","50","20.7374706268311"
"250","100","15.6306467056274"
"500","20","21.4929714202881"
"500","50","18.304370880127"
"500","100","14.9678411483765"
"0","0","15.9531230926514"
"25","20","81.9625778198242"
"25","50","104.383460998535"
"25","100","74.2688140869141"
"100","20","65.6977462768555"
"100","50","61.7075271606445"
"100","100","49.625129699707"
"250","20","27.8433132171631"
"250","50","26.5107936859131"
"250","100","21.1438579559326"
"500","20","15.6694364547729"
"500","50","15.1086730957031"
"500","100","12.2056350708008"
"0","0","133.366821289062"
"25","20","337.041229248047"
"25","50","228.125228881836"
"25","100","100.842643737793"
"100","20","150.012893676758"
"100","50","112.730323791504"
"100","100","50.2726745605469"
"250","20","115.37353515625"
"250","50","91.0188293457031"
"250","100","46.2491111755371"
"500","20","115.37353515625"
"500","50","91.0188293457031"
"500","100","46.2491111755371"
"0","0","73.3995895385742"
"25","20","314.378631591797"
"25","50","216.165176391602"
"25","100","83.6072006225586"
"100","20","143.795288085938"
"100","50","109.644157409668"
"100","100","68.7477645874023"
"250","20","69.7362442016602"
"250","50","55.1927833557129"
"250","100","37.6396865844727"
"500","20","59.551586151123"
"500","50","47.4589080810547"
"500","100","33.3505859375"
"0","0","39.4014358520508"
"25","20","97.9674377441406"
"25","50","76.8504028320312"
"25","100","32.7346038818359"
"100","20","38.9566879272461"
"100","50","29.3752536773682"
"100","100","14.2359571456909"
"250","20","38.9566879272461"
"250","50","29.3752536773682"
"250","100","14.2359571456909"
"500","20","38.9566879272461"
"500","50","29.3752536773682"
"500","100","14.2359571456909"
"0","0","55.5456314086914"
"25","20","108.892211914062"
"25","50","103.357841491699"
"25","100","60.7471618652344"
"100","20","56.7535362243652"
"100","50","52.2677230834961"
"100","100","31.1647491455078"
"250","20","56.7535362243652"
"250","50","52.2677230834961"
"250","100","31.1647491455078"
"500","20","56.7535362243652"
"500","50","52.2677230834961"
"500","100","31.1647491455078"
"0","0","41.7471466064453"
"25","20","97.9994277954102"
"25","50","76.783073425293"
"25","100","32.525936126709"
"100","20","41.4844703674316"
"100","50","33.4751091003418"
"100","100","15.2168817520142"
"250","20","41.4844703674316"
"250","50","33.4751091003418"
"250","100","15.2168817520142"
"500","20","41.4844703674316"
"500","50","33.4751091003418"
"500","100","15.2168817520142"
"0","0","66.7090225219727"
"25","20","78.0778732299805"
"25","50","46.7390594482422"
"25","100","15.1111660003662"
"100","20","66.9422454833984"
"100","50","40.0621109008789"
"100","100","15.1111660003662"
"250","20","66.9422454833984"
"250","50","40.0621109008789"
"250","100","15.1111660003662"
"500","20","66.9422454833984"
"500","50","40.0621109008789"
"500","100","15.1111660003662"
"0","0","45.2027130126953"
"25","20","119.643676757812"
"25","50","57.8288421630859"
"25","100","33.4454650878906"
"100","20","40.3580780029297"
"100","50","20.4628429412842"
"100","100","10.8948249816895"
"250","20","36.5148735046387"
"250","50","19.4405460357666"
"250","100","10.8948287963867"
"500","20","36.5148735046387"
"500","50","19.4405460357666"
"500","100","10.8948287963867"
"0","0","30.7412567138672"
"25","20","61.6073150634766"
"25","50","58.5303993225098"
"25","100","46.8593559265137"
"100","20","66.735595703125"
"100","50","60.0476722717285"
"100","100","28.356746673584"
"250","20","32.0357971191406"
"250","50","28.6651020050049"
"250","100","15.6868257522583"
"500","20","29.4374046325684"
"500","50","27.4576034545898"
"500","100","15.6868257522583"
"0","0","5.28807973861694"
"25","20","28.8850116729736"
"25","50","19.3502864837646"
"25","100","10.5945653915405"
"100","20","9.51496505737305"
"100","50","6.66809368133545"
"100","100","3.71698760986328"
"250","20","4.75801706314087"
"250","50","3.42701435089111"
"250","100","1.91026425361633"
"500","20","4.75801706314087"
"500","50","3.42701435089111"
"500","100","1.91026425361633"
"0","0","14.4480838775635"
"25","20","50.3712921142578"
"25","50","39.5058975219727"
"25","100","23.2661075592041"
"100","20","19.5201797485352"
"100","50","15.5706996917725"
"100","100","8.36254215240479"
"250","20","12.3584585189819"
"250","50","10.2285995483398"
"250","100","5.89010000228882"
"500","20","12.3584585189819"
"500","50","10.2285995483398"
"500","100","5.89010000228882"
"0","0","11.4723978042603"
"25","20","57.135440826416"
"25","50","49.5473594665527"
"25","100","28.6592540740967"
"100","20","20.6828575134277"
"100","50","20.0769138336182"
"100","100","11.5068120956421"
"250","20","11.5831079483032"
"250","50","11.2303247451782"
"250","100","6.83634090423584"
"500","20","11.5831079483032"
"500","50","11.2303247451782"
"500","100","6.83634090423584"
"0","0","24.967794418335"
"25","20","68.7069625854492"
"25","50","49.8183174133301"
"25","100","40.8283233642578"
"100","20","30.4097957611084"
"100","50","25.6972885131836"
"100","100","19.7579708099365"
"250","20","23.112865447998"
"250","50","19.531078338623"
"250","100","16.3227844238281"
"500","20","23.112865447998"
"500","50","19.531078338623"
"500","100","16.3227844238281"
"0","0","19.4082469940186"
"25","20","84.3409576416016"
"25","50","88.5019912719727"
"25","100","72.2160720825195"
"100","20","74.6360168457031"
"100","50","77.0990982055664"
"100","100","65.1631851196289"
"250","20","53.3931732177734"
"250","50","54.6024322509766"
"250","100","46.5236053466797"
"500","20","32.798168182373"
"500","50","33.0774536132812"
"500","100","28.0525951385498"
"0","0","13.4619445800781"
"25","20","100.466667175293"
"25","50","101.738739013672"
"25","100","77.3465957641602"
"100","20","70.9211883544922"
"100","50","65.6983489990234"
"100","100","50.476448059082"
"250","20","34.8573913574219"
"250","50","32.5021171569824"
"250","100","25.9382457733154"
"500","20","17.9083309173584"
"500","50","16.6315803527832"
"500","100","13.3342657089233"
"0","0","51.4497985839844"
"25","20","174.941177368164"
"25","50","120.40892791748"
"25","100","81.6190643310547"
"100","20","79.7952270507812"
"100","50","60.867504119873"
"100","100","32.4472694396973"
"250","20","46.940559387207"
"250","50","35.8620948791504"
"250","100","21.2379531860352"
"500","20","46.940559387207"
"500","50","35.8620948791504"
"500","100","21.2379531860352"
"0","0","27.8139953613281"
"25","20","123.705436706543"
"25","50","124.389961242676"
"25","100","91.5581893920898"
"100","20","56.303295135498"
"100","50","51.0799865722656"
"100","100","43.5591316223145"
"250","20","35.029914855957"
"250","50","31.3658561706543"
"250","100","27.7952365875244"
"500","20","26.9875965118408"
"500","50","24.1200504302979"
"500","100","22.0155849456787"
"0","0","42.4719467163086"
"25","20","175.765075683594"
"25","50","134.484390258789"
"25","100","96.8055801391602"
"100","20","91.4585952758789"
"100","50","81.8896255493164"
"100","100","58.466926574707"
"250","20","47.8656959533691"
"250","50","42.9563255310059"
"250","100","31.6052169799805"
"500","20","41.4404067993164"
"500","50","37.1933212280273"
"500","100","29.0295600891113"
"0","0","19.4982833862305"
"25","20","43.3997039794922"
"25","50","49.6893119812012"
"25","100","88.4493408203125"
"100","20","70.3904037475586"
"100","50","69.2484588623047"
"100","100","53.8846244812012"
"250","20","47.0532646179199"
"250","50","44.2069206237793"
"250","100","30.9109287261963"
"500","20","26.2383308410645"
"500","50","24.1031723022461"
"500","100","16.8403606414795"
"0","0","32.0009956359863"
"25","20","138.753784179688"
"25","50","108.386161804199"
"25","100","60.676685333252"
"100","20","88.4999847412109"
"100","50","77.2874984741211"
"100","100","66.8320083618164"
"250","20","63.6690979003906"
"250","50","56.2788238525391"
"250","100","42.339786529541"
"500","20","34.2240333557129"
"500","50","30.3329792022705"
"500","100","22.7817821502686"
"0","0","70.307991027832"
"25","20","219.374862670898"
"25","50","165.232482910156"
"25","100","87.7920227050781"
"100","20","127.807182312012"
"100","50","111.985824584961"
"100","100","74.7969970703125"
"250","20","71.9674606323242"
"250","50","63.5746536254883"
"250","100","42.364372253418"
"500","20","68.9063491821289"
"500","50","60.8734588623047"
"500","100","42.364372253418"
"0","0","47.3285942077637"
"25","20","202.782669067383"
"25","50","105.98316192627"
"25","100","58.7366218566895"
"100","20","73.3304061889648"
"100","50","46.3448791503906"
"100","100","26.2110042572021"
"250","20","38.0099792480469"
"250","50","24.1933364868164"
"250","100","14.5802049636841"
"500","20","38.0099792480469"
"500","50","24.1933364868164"
"500","100","14.5802049636841"
"0","0","28.2853012084961"
"25","20","178.643661499023"
"25","50","147.331176757812"
"25","100","102.836723327637"
"100","20","76.2155990600586"
"100","50","64.5572967529297"
"100","100","45.0438003540039"
"250","20","46.6865501403809"
"250","50","42.8412551879883"
"250","100","34.6564445495605"
"500","20","27.3513984680176"
"500","50","24.5978469848633"
"500","100","20.2128257751465"
"0","0","47.9152336120605"
"25","20","212.946517944336"
"25","50","184.966552734375"
"25","100","94.1464767456055"
"100","20","128.33479309082"
"100","50","117.495552062988"
"100","100","79.622688293457"
"250","20","64.6609420776367"
"250","50","57.7592124938965"
"250","100","41.5608062744141"
"500","20","47.1005058288574"
"500","50","42.0587882995605"
"500","100","31.7991199493408"
"0","0","33.8127899169922"
"25","20","170.511032104492"
"25","50","152.365097045898"
"25","100","95.3507995605469"
"100","20","76.3866577148438"
"100","50","66.5437316894531"
"100","100","52.2811126708984"
"250","20","38.5373458862305"
"250","50","34.6963768005371"
"250","100","28.2219066619873"
"500","20","31.6753559112549"
"500","50","28.9894027709961"
"500","100","24.1937389373779"
"0","0","145.830322265625"
"25","20","829.64697265625"
"25","50","574.950378417969"
"25","100","156.730911254883"
"100","20","321.617767333984"
"100","50","230.513488769531"
"100","100","74.8707885742188"
"250","20","138.098236083984"
"250","50","99.1959228515625"
"250","100","33.6063690185547"
"500","20","135.096298217773"
"500","50","97.0395736694336"
"500","100","33.6063690185547"
"0","0","108.931945800781"
"25","20","204.585250854492"
"25","50","180.638366699219"
"25","100","107.382545471191"
"100","20","117.434471130371"
"100","50","95.137321472168"
"100","100","62.4094161987305"
"250","20","97.1086349487305"
"250","50","78.7585754394531"
"250","100","59.2691650390625"
"500","20","97.1086349487305"
"500","50","78.7585754394531"
"500","100","59.2691650390625"
"0","0","69.7547073364258"
"25","20","157.962203979492"
"25","50","101.822143554688"
"25","100","77.3902053833008"
"100","20","75.7713928222656"
"100","50","60.2843475341797"
"100","100","44.5435562133789"
"250","20","59.8899841308594"
"250","50","49.9219436645508"
"250","100","38.4956207275391"
"500","20","59.8899841308594"
"500","50","49.9219436645508"
"500","100","38.4956207275391"
"0","0","6.98858165740967"
"25","20","66.5116958618164"
"25","50","48.4588508605957"
"25","100","30.2296829223633"
"100","20","25.7183494567871"
"100","50","18.3845767974854"
"100","100","11.92165184021"
"250","20","13.5058908462524"
"250","50","10.3366355895996"
"250","100","7.61428070068359"
"500","20","7.28132152557373"
"500","50","5.67452716827393"
"500","100","4.2620005607605"
"0","0","26.2512989044189"
"25","20","190.876419067383"
"25","50","111.061309814453"
"25","100","79.7661666870117"
"100","20","70.3615112304688"
"100","50","48.005500793457"
"100","100","28.6191024780273"
"250","20","30.3781299591064"
"250","50","20.9370498657227"
"250","100","12.6874742507935"
"500","20","21.4047546386719"
"500","50","14.7647876739502"
"500","100","9.24151039123535"
"0","0","49.3033485412598"
"25","20","230.015930175781"
"25","50","107.076965332031"
"25","100","51.4028930664062"
"100","20","95.3691558837891"
"100","50","53.8561172485352"
"100","100","32.1234283447266"
"250","20","43.6260871887207"
"250","50","25.9066333770752"
"250","100","16.2038173675537"
"500","20","43.6260871887207"
"500","50","25.9066333770752"
"500","100","16.2038173675537"
"0","0","57.6234016418457"
"25","20","380.537384033203"
"25","50","273.616302490234"
"25","100","83.7890396118164"
"100","20","139.571929931641"
"100","50","102.785522460938"
"100","100","42.0193214416504"
"250","20","63.184440612793"
"250","50","47.6375770568848"
"250","100","21.0384082794189"
"500","20","51.7116355895996"
"500","50","39.7004547119141"
"500","100","17.8648948669434"
"0","0","99.9357223510742"
"25","20","361.756225585938"
"25","50","292.558502197266"
"25","100","129.675003051758"
"100","20","168.033569335938"
"100","50","143.191635131836"
"100","100","82.359504699707"
"250","20","90.9213104248047"
"250","50","79.057746887207"
"250","100","48.9583892822266"
"500","20","90.9213104248047"
"500","50","79.057746887207"
"500","100","48.9583892822266"
"0","0","58.0770988464355"
"25","20","415.689331054688"
"25","50","298.392578125"
"25","100","91.7304000854492"
"100","20","186.528732299805"
"100","50","140.912200927734"
"100","100","64.0492172241211"
"250","20","86.8649444580078"
"250","50","67.3289642333984"
"250","100","33.974723815918"
"500","20","52.5017280578613"
"500","50","41.2693328857422"
"500","100","21.6936874389648"
"0","0","101.520057678223"
"25","20","600.810974121094"
"25","50","474.746734619141"
"25","100","225.337707519531"
"100","20","286.453369140625"
"100","50","227.979522705078"
"100","100","106.495513916016"
"250","20","125.697929382324"
"250","50","100.361793518066"
"250","100","47.9303016662598"
"500","20","92.7873229980469"
"500","50","74.0904846191406"
"500","100","37.8731956481934"
"0","0","54.9058837890625"
"25","20","207.908813476562"
"25","50","154.40657043457"
"25","100","61.082836151123"
"100","20","80.5103530883789"
"100","50","58.4429359436035"
"100","100","26.361213684082"
"250","20","46.7433433532715"
"250","50","35.2224006652832"
"250","100","16.8828392028809"
"500","20","46.7433433532715"
"500","50","35.2224006652832"
"500","100","16.8828392028809"
"0","0","83.3001327514648"
"25","20","103.692771911621"
"25","50","181.581970214844"
"25","100","150.888748168945"
"100","20","163.130676269531"
"100","50","153.050231933594"
"100","100","98.694938659668"
"250","20","90.4936294555664"
"250","50","79.7944946289062"
"250","100","49.9944267272949"
"500","20","75.6102752685547"
"500","50","71.902458190918"
"500","100","49.994514465332"
"0","0","31.1280117034912"
"25","20","94.50244140625"
"25","50","87.157341003418"
"25","100","55.4239234924316"
"100","20","34.9503288269043"
"100","50","31.2022132873535"
"100","100","17.9902114868164"
"250","20","28.8830089569092"
"250","50","26.9550037384033"
"250","100","17.092004776001"
"500","20","28.8830089569092"
"500","50","26.9550037384033"
"500","100","17.092004776001"
"0","0","30.4438495635986"
"25","20","85.8490829467773"
"25","50","84.8749389648438"
"25","100","71.6695404052734"
"100","20","36.7994956970215"
"100","50","31.1848621368408"
"100","100","23.8955898284912"
"250","20","27.9792461395264"
"250","50","23.7165870666504"
"250","100","19.7556266784668"
"500","20","27.9792461395264"
"500","50","23.7165870666504"
"500","100","19.7556266784668"
"0","0","74.6816787719727"
"25","20","98.8430557250977"
"25","50","68.3200302124023"
"25","100","57.4627532958984"
"100","20","68.4323883056641"
"100","50","61.3448028564453"
"100","100","51.1169815063477"
"250","20","68.4323883056641"
"250","50","61.3448028564453"
"250","100","51.1169815063477"
"500","20","68.4323883056641"
"500","50","61.3448028564453"
"500","100","51.1169815063477"
"0","0","18.7047328948975"
"25","20","65.0654373168945"
"25","50","42.9765968322754"
"25","100","24.2760448455811"
"100","20","22.2574577331543"
"100","50","15.0444564819336"
"100","100","8.43715286254883"
"250","20","19.2262802124023"
"250","50","12.9949703216553"
"250","100","8.01524925231934"
"500","20","19.2262802124023"
"500","50","12.9949703216553"
"500","100","8.01524925231934"
"0","0","69.9875717163086"
"25","20","157.76774597168"
"25","50","121.722541809082"
"25","100","98.2406234741211"
"100","20","84.3547592163086"
"100","50","71.3306045532227"
"100","100","59.0495986938477"
"250","20","60.6827278137207"
"250","50","52.7199592590332"
"250","100","45.451099395752"
"500","20","60.6827278137207"
"500","50","52.7199592590332"
"500","100","45.451099395752"
"0","0","35.5686683654785"
"25","20","94.4367370605469"
"25","50","87.108268737793"
"25","100","55.2507362365723"
"100","20","34.8625869750977"
"100","50","31.2072334289551"
"100","100","18.8274726867676"
"250","20","33.1196746826172"
"250","50","31.2073497772217"
"250","100","18.8274726867676"
"500","20","33.1196746826172"
"500","50","31.2073497772217"
"500","100","18.8274726867676"
"0","0","48.0876235961914"
"25","20","257.580841064453"
"25","50","183.202774047852"
"25","100","76.2538223266602"
"100","20","106.565841674805"
"100","50","83.1817016601562"
"100","100","49.5991477966309"
"250","20","45.9001884460449"
"250","50","36.1507530212402"
"250","100","21.8351726531982"
"500","20","40.5053405761719"
"500","50","32.5412101745605"
"500","100","19.6555633544922"
"0","0","51.1003189086914"
"25","20","183.587417602539"
"25","50","151.559646606445"
"25","100","113.366523742676"
"100","20","131.7646484375"
"100","50","117.908317565918"
"100","100","84.8705596923828"
"250","20","65.823616027832"
"250","50","59.0987510681152"
"250","100","41.9505004882812"
"500","20","49.5514602661133"
"500","50","44.4788780212402"
"500","100","33.7772560119629"
"0","0","59.7319412231445"
"25","20","380.574951171875"
"25","50","273.668273925781"
"25","100","83.785530090332"
"100","20","139.553558349609"
"100","50","102.767799377441"
"100","100","41.8009338378906"
"250","20","63.1549758911133"
"250","50","47.6052093505859"
"250","100","21.0019054412842"
"500","20","53.6365776062012"
"500","50","41.2006225585938"
"500","100","18.5356979370117"
"0","0","20.4247913360596"
"25","20","64.911994934082"
"25","50","42.9020690917969"
"25","100","24.0863742828369"
"100","20","22.1842403411865"
"100","50","14.9988946914673"
"100","100","8.85483360290527"
"250","20","20.0739288330078"
"250","50","14.2490158081055"
"250","100","8.85483360290527"
"500","20","20.0739288330078"
"500","50","14.2490158081055"
"500","100","8.85483360290527"
"0","0","74.0451812744141"
"25","20","157.879623413086"
"25","50","121.964027404785"
"25","100","98.2639236450195"
"100","20","84.1829528808594"
"100","50","71.1160354614258"
"100","100","58.6972961425781"
"250","20","62.2675704956055"
"250","50","55.7895965576172"
"250","100","48.1781539916992"
"500","20","62.2675704956055"
"500","50","55.7895965576172"
"500","100","48.1781539916992"
"0","0","37.3951454162598"
"25","20","94.4954528808594"
"25","50","87.0154418945312"
"25","100","54.9959564208984"
"100","20","36.7578163146973"
"100","50","34.8158149719238"
"100","100","21.1254138946533"
"250","20","36.7578163146973"
"250","50","34.8158149719238"
"250","100","21.1254138946533"
"500","20","36.7578163146973"
"500","50","34.8158149719238"
"500","100","21.1254138946533"
"0","0","48.829833984375"
"25","20","257.319702148438"
"25","50","183.01887512207"
"25","100","76.161247253418"
"100","20","106.084854125977"
"100","50","82.7419204711914"
"100","100","49.2130508422852"
"250","20","45.7040519714355"
"250","50","35.9657402038574"
"250","100","21.6679534912109"
"500","20","41.9783363342285"
"500","50","33.0352592468262"
"500","100","20.3176708221436"
"0","0","51.9667549133301"
"25","20","183.583206176758"
"25","50","151.553268432617"
"25","100","113.206916809082"
"100","20","131.760070800781"
"100","50","117.945838928223"
"100","100","84.8937149047852"
"250","20","65.8436431884766"
"250","50","59.1186027526855"
"250","100","41.970516204834"
"500","20","50.4064331054688"
"500","50","46.0280647277832"
"500","100","34.4083213806152"
"0","0","102.394104003906"
"25","20","361.007476806641"
"25","50","291.891540527344"
"25","100","129.271530151367"
"100","20","168.057907104492"
"100","50","143.302810668945"
"100","100","82.6190795898438"
"250","20","95.6803131103516"
"250","50","81.0663757324219"
"250","100","51.6923294067383"
"500","20","95.6803131103516"
"500","50","81.0663757324219"
"500","100","51.6923294067383"
"0","0","57.958423614502"
"25","20","415.264404296875"
"25","50","298.109527587891"
"25","100","91.2993087768555"
"100","20","185.979476928711"
"100","50","140.370544433594"
"100","100","63.4293975830078"
"250","20","86.6681594848633"
"250","50","67.1368637084961"
"250","100","33.8146553039551"
"500","20","52.3883514404297"
"500","50","41.1654472351074"
"500","100","21.5965576171875"
"0","0","106.646362304688"
"25","20","600.787780761719"
"25","50","474.745574951172"
"25","100","225.324630737305"
"100","20","286.381225585938"
"100","50","227.838989257812"
"100","100","106.359687805176"
"250","20","125.648796081543"
"250","50","100.31714630127"
"250","100","47.8871421813965"
"500","20","97.5496520996094"
"500","50","79.254997253418"
"500","100","39.9415321350098"
"0","0","56.5642700195312"
"25","20","207.705673217773"
"25","50","154.28466796875"
"25","100","61.2299041748047"
"100","20","80.413932800293"
"100","50","58.3730545043945"
"100","100","26.3307437896729"
"250","20","49.710376739502"
"250","50","37.5323944091797"
"250","100","18.0745506286621"
"500","20","49.710376739502"
"500","50","37.5323944091797"
"500","100","18.0745506286621"
"0","0","86.3169403076172"
"25","20","103.566459655762"
"25","50","181.18212890625"
"25","100","150.853622436523"
"100","20","162.79948425293"
"100","50","152.604476928711"
"100","100","98.4878921508789"
"250","20","90.2931518554688"
"250","50","79.6012268066406"
"250","100","51.039005279541"
"500","20","78.3390197753906"
"500","50","73.1903076171875"
"500","100","51.039005279541"
"0","0","34.050952911377"
"25","20","94.5493698120117"
"25","50","87.0733871459961"
"25","100","55.1669311523438"
"100","20","34.9104042053223"
"100","50","31.1495723724365"
"100","100","17.9457893371582"
"250","20","31.5970363616943"
"250","50","29.599193572998"
"250","100","17.9457893371582"
"500","20","31.5970363616943"
"500","50","29.599193572998"
"500","100","17.9457893371582"
"0","0","33.0271644592285"
"25","20","85.8694076538086"
"25","50","84.9069290161133"
"25","100","71.8595275878906"
"100","20","36.8727912902832"
"100","50","31.246000289917"
"100","100","23.9693145751953"
"250","20","30.462366104126"
"250","50","25.8256568908691"
"250","100","21.6985263824463"
"500","20","30.462366104126"
"500","50","25.8256568908691"
"500","100","21.6985263824463"
"0","0","78.7259521484375"
"25","20","98.3548583984375"
"25","50","67.9851303100586"
"25","100","57.5891914367676"
"100","20","76.0509796142578"
"100","50","68.5105438232422"
"100","100","58.5159149169922"
"250","20","76.0509796142578"
"250","50","68.5105438232422"
"250","100","58.5159149169922"
"500","20","76.0509796142578"
"500","50","68.5105438232422"
"500","100","58.5159149169922"
"0","0","73.3132629394531"
"25","20","124.325256347656"
"25","50","92.5959243774414"
"25","100","51.822566986084"
"100","20","63.2339210510254"
"100","50","50.431037902832"
"100","100","32.2835350036621"
"250","20","63.2339210510254"
"250","50","50.431037902832"
"250","100","32.2835350036621"
"500","20","63.2339210510254"
"500","50","50.431037902832"
"500","100","32.2835350036621"
"0","0","40.3288345336914"
"25","20","76.8539962768555"
"25","50","58.6393165588379"
"25","100","29.4644622802734"
"100","20","32.6776885986328"
"100","50","27.3085346221924"
"100","100","15.3381261825562"
"250","20","32.6776885986328"
"250","50","27.3085346221924"
"250","100","15.3381261825562"
"500","20","32.6776885986328"
"500","50","27.3085346221924"
"500","100","15.3381261825562"
"0","0","32.0782127380371"
"25","20","155.727767944336"
"25","50","132.55810546875"
"25","100","118.021369934082"
"100","20","91.8828811645508"
"100","50","80.573600769043"
"100","100","67.3025512695312"
"250","20","42.2125587463379"
"250","50","36.8475646972656"
"250","100","30.8073596954346"
