1,Ace Tone Rhythm-Ace,ki,-923.3657837,149.0029144,77.23781586,54.44172287,42.42609406,36.16464615,29.34450531,26.42595482,23.81028175,20.78977013,17.70005798,15.70248127,13.62572765,0.051018216,-30.18762164,-2.451313972,0.17439872,105.8040466,0.833333313,21.2483654,-1.1147E-07,0.423436522,0.000243921,0.409887701,0.001153672,0.013105303,0.595995128,0.406713605,37.65602112,0.01742327,78.95507813,4.967371941,13380557,1.100290298,0.001871745
2,Ace Tone Rhythm-Ace,ki,-919.4275513,149.5463562,75.20122528,53.57739258,41.58514023,35.21096039,29.72282982,27.05600548,23.48561287,20.78253365,17.68614769,15.13375759,13.36886215,0.050966009,-30.19837525,-2.462594986,0.170803115,106.0611267,0.833333313,21.69338799,-1.06668E-07,0.405303508,0.000272902,0.392459393,0.001296938,0.01350638,0.58423239,0.400401831,33.25689697,0.017030573,78.95507813,4.738751888,12996453,1.075456858,0.001871745
3,Ace Tone Rhythm-Ace,ki,-922.8546753,147.6144562,76.95210266,54.86915207,41.71118164,35.08772659,29.30038643,26.7381649,23.2539444,20.49548912,17.92696953,16.28305817,14.0676384,0.050967172,-30.14710456,-2.459747076,0.168999478,104.5188828,0.5,21.71372795,-1.07212E-07,0.407359719,0.000269153,0.394755691,0.001281327,0.013472681,0.589247406,0.40094471,33.96307755,0.017006868,78.95507813,4.812479496,12630232,1.074234009,0.001871745
4,Ace Tone Rhythm-Ace,ki,-917.1938477,148.9148102,70.83108521,53.73956299,42.01277542,35.53201294,29.54851341,26.85503197,23.54544258,20.19086647,17.38294029,15.97628307,14.12023258,0.050948437,-30.10933669,-2.454106808,0.184062839,105.2218094,1,20.92536736,-1.11029E-07,0.421718031,0.000223399,0.407287091,0.001084445,0.012923136,0.570004463,0.407694817,30.74729347,0.017328724,78.95507813,4.575187683,13298800,1.091076255,0.001871745
5,Ace Tone Rhythm-Ace,ki,-920.0614624,146.2782745,74.32169342,54.25362015,41.94443893,35.1794014,28.8606739,26.38616371,23.39879799,20.8185482,16.85710335,15.19807816,13.95239735,0.050994206,-30.26978877,-2.459747076,0.170172989,108.8606491,0.666666687,21.7009182,-1.04592E-07,0.397432178,0.00027971,0.384608865,0.001304474,0.01338422,0.576506674,0.39931497,24.53044891,0.016699279,78.95507813,4.145056248,13504365,1.05741179,0.001871745
6,Ace Tone Rhythm-Ace,ki,-906.6282349,151.2628632,70.06481934,52.53297043,40.1889801,36.16321182,30.12094116,26.2861805,22.1000824,19.93572426,17.97397041,16.08989143,13.97292423,0.051029034,-30.10956984,-2.456918001,0.168915018,107.3074722,0.5,21.72442055,-1.12105E-07,0.425917149,0.000270362,0.413134485,0.001284108,0.013579694,0.572118878,0.406695992,57.75362015,0.017537242,78.95507813,5.975805759,13159957,1.110292912,0.001871745
7,Ace Tone Rhythm-Ace,ki,-914.5986938,150.5779266,72.81987762,54.15202713,42.08252335,35.06627274,29.94200134,27.20220757,23.74160194,20.32997894,17.21639442,16.32248116,14.11071301,0.05101249,-30.04939087,-2.459747076,0.169416025,105.6554947,0.5,21.70021248,-1.12366E-07,0.426920027,0.000277327,0.414093018,0.001317152,0.013620459,0.578401327,0.406519026,34.3565712,0.017536679,78.95507813,4.81027174,12844183,1.108769178,0.001871745
8,Ace Tone Rhythm-Ace,ki,-926.8646851,147.2133484,75.38378143,53.78646851,42.04310226,34.92614365,30.11224556,27.18735313,23.55983734,20.33269501,17.89196587,15.81748104,13.83009434,0.051025871,-31.18356254,-2.456917763,0.169266865,104.5741196,0.5,21.70448494,-8.7064E-08,0.330775499,0.000207361,0.320955187,0.000987044,0.010469382,0.589050055,0.357661039,58.12491226,0.015437159,78.95507813,6.026237488,12778432,0.976218402,0.001871745
9,Ace Tone Rhythm-Ace,ki,-923.7764282,148.768692,78.88864899,54.78804398,40.75999832,35.4269104,30.50121307,27.09443665,23.2286129,20.17704201,17.43414307,15.12956142,13.53170013,0.051000986,-30.15908306,-2.459747076,0.16924794,103.0734253,0.666666687,21.7153244,-1.08778E-07,0.413304687,0.000272008,0.400599569,0.001290646,0.01353504,0.60466212,0.403861552,58.65306473,0.017176697,78.95507813,6.088199615,12346861,1.084958076,0.001871745
10,Ace Tone Rhythm-Ace,ki,-903.0631714,160.697937,79.27604675,60.79069138,48.11741257,39.02660751,30.20990944,24.32258415,18.27706909,13.06809521,8.910209656,5.931285858,2.545106649,0.05313848,-27.73841269,-1.805589557,0.335685343,123.5678329,1.166666627,18.50976372,-8.93511E-08,0.339834183,0.000324264,0.314044386,0.001470354,0.032620218,0.527047575,0.359241486,94.04338837,0.015684398,86.1328125,7.570122242,9880639,0.707186282,0.001871745
11,Ace Tone Rhythm-Ace,sn,-730.894104,-16.52227592,27.91569328,38.14822388,19.71242905,24.51436615,12.93613911,14.53444386,11.62214375,14.13014603,12.46183014,13.61682892,11.79679108,0.053993486,-24.61091543,-1.651443481,0.35316202,3598.317383,17.16666603,15.66306591,-2.2022E-08,0.110297978,0.033742927,0.023611253,0.004348415,0.003247509,0.26179418,0.296712846,2.636477947,0.008893409,4475.317383,1.279578567,8339134.5,0,0.097574867
12,Ace Tone Rhythm-Ace,sn,-725.65802,-14.17249393,26.33313751,38.88180161,17.78652763,21.88654137,17.15595055,16.87513733,12.04172516,10.72155762,11.45942211,13.07389069,11.70371532,0.053819977,-24.02533706,-1.722232342,0.364516586,3536.885986,18.5,15.40729046,-2.15115E-08,0.108024813,0.034218449,0.022076787,0.004899187,0.003294817,0.257829189,0.29804942,3.039370298,0.008779854,4565.039063,1.43494606,9288097,0,0.098225914
13,Ace Tone Rhythm-Ace,sn,-690.1123047,-8.545201302,18.63349915,38.78873062,24.13356209,22.3489151,15.9508028,16.0712738,11.0489378,11.92888355,11.43695831,14.76865387,14.20558929,0.054546773,-23.52990685,-1.593672276,0.341595501,3396.886719,17.5,16.29406929,-3.13191E-08,0.152080968,0.042175606,0.033919312,0.005984736,0.001703776,0.25864774,0.319302469,2.880758286,0.010786203,4460.961914,1.333108068,8135317.5,0,0.096272789
14,Ace Tone Rhythm-Ace,sn,-759.8979492,-53.29992676,14.71878433,39.66862869,16.89076042,20.82717896,12.00723171,7.193879604,7.277527332,7.005554199,7.017660618,7.285173416,4.968924999,0.053715233,-22.46436855,-1.738103628,0.548017323,3824.383545,17.66666603,10.92994785,-5.84626E-09,0.060759082,0.049227383,0.001134798,0.006642869,0.002184594,0.21245718,0.198020503,3.027576447,0.005834944,7070.067871,1.42961657,9490417,4.082549095,0.170735672
