945,E-MU SP-12,ki,/Users/jshier/Development/School/jcura/audio/drum_machines/E-MU SP-12/kit_01/kick/16.wav,-760.930481,85.13747406,21.77508545,47.37494278,39.9731369,20.06104851,15.5954504,11.41230774,6.396727085,6.751358032,1.330280304,1.340453506,2.605546236,0.014746322,-22.38748186,-1.94460094,0.530598164,1337.054321,9.333333015,13.05108356,-5.87E-08,0.225315467,0.000768249,0.199394941,0.008333775,0.015271141,0.20144026,0.531684816,5.821218491,0.011961813,222.5097656,2.098672628,14780328,0.314112157,0.002604167
946,E-MU SP-12,ki,/Users/jshier/Development/School/jcura/audio/drum_machines/E-MU SP-12/kit_01/kick/17.wav,-664.7240601,114.6810913,29.89705467,56.60271072,15.17634583,16.33212852,13.23250198,10.27627754,6.666039944,2.400300026,0.964482009,2.097370148,-2.529612303,0.014274466,-17.69107697,-1.904866219,0.553767264,1294.296509,17.33333397,12.11815643,-1.54E-07,0.592966378,0.010499384,0.534539044,0.013219994,0.035820104,0.183354363,0.821271658,2.588099718,0.019335387,215.3320313,1.787884593,26169256,0.777609527,0.006347656
947,E-MU SP-12,ki,/Users/jshier/Development/School/jcura/audio/drum_machines/E-MU SP-12/kit_01/kick/31.wav,-672.0266113,105.8547897,59.40283203,34.75368881,16.72291756,17.65200996,11.89415264,5.939195156,3.04267621,1.735978723,-1.344743133,-1.324241042,0.99215889,0.015654851,-18.30889947,-1.686831355,0.701710939,589.4272461,15.66666698,8.488354683,-1.22E-07,0.474351913,0.011112305,0.365146279,0.004553459,0.093682162,0.168727204,0.683813393,2.410686731,0.01762631,229.6875,1.621947646,23750874,0,0.008463542
955,E-MU SP-12,ki,/Users/jshier/Development/School/jcura/audio/drum_machines/E-MU SP-12/kit_02/kick/Bassdrum-01.wav,-651.6062622,76.10645294,19.8634758,38.86617661,7.758259296,24.95383263,4.254461765,11.65877533,5.800270557,5.859587193,-0.175439835,-0.224002197,-3.830593109,0.015465748,-17.46654031,-1.873586655,0.647799075,2252.805908,31.33333397,9.427195549,-4.11E-08,0.172229424,0.022662444,0.120554961,0.016676776,0.021690175,0.098566003,0.441064835,5.044936657,0.010625253,1945.166016,1.588460445,13378376,0.488654494,0.030436197
956,E-MU SP-12,ki,/Users/jshier/Development/School/jcura/audio/drum_machines/E-MU SP-12/kit_02/kick/Bassdrum-02.wav,-661.1026001,113.6365967,-19.00076866,42.41082382,-5.871099949,12.92025757,-8.555171013,7.434158325,1.99649179,6.506456375,-1.873171449,-1.512637496,3.178272247,0.014904586,-15.17327111,-1.868464231,0.726853132,2032.470093,27.66666603,7.262925625,-5.18E-08,0.213844195,0.009918096,0.104334861,0.06205675,0.037256245,0.089403309,0.537067115,11.47033787,0.011787858,1672.412109,2.751267433,12271965,0.220598862,0.022786459
957,E-MU SP-12,ki,/Users/jshier/Development/School/jcura/audio/drum_machines/E-MU SP-12/kit_02/kick/Bassdrum-03.wav,-630.2186279,112.8478622,5.660013199,33.58705521,4.098600864,17.29265404,5.994564533,9.670619965,-3.032664537,3.994999647,5.911257267,-1.893010497,-7.300304413,0.015259248,-14.47884731,-1.65012145,0.686079979,1771.078125,27.33333397,6.748369694,-7.95E-08,0.320516407,0.013499414,0.172820166,0.048138227,0.14539741,0.113780133,0.650126755,5.638445377,0.014281007,1277.636719,2.152780056,18556508,0.89364481,0.025390625
958,E-MU SP-12,ki,/Users/jshier/Development/School/jcura/audio/drum_machines/E-MU SP-12/kit_02/kick/Bassdrum-04.wav,-622.9977417,120.5448608,-29.80064201,50.949646,-7.89933157,-6.622098923,-8.137217522,6.690204144,-3.622896194,-14.48754501,-8.141249657,-8.528972626,-6.363473415,0.015491765,-11.99626741,-1.634987712,0.848902047,1994.793457,28.33333397,6.6480546,-8.21E-08,0.339555651,0.007691105,0.033695258,0.11339847,0.200970665,0.082500011,0.592455626,7.799993038,0.014895958,2612.695313,2.494476557,16457552,0.596632659,0.025878906
959,E-MU SP-12,ki,/Users/jshier/Development/School/jcura/audio/drum_machines/E-MU SP-12/kit_02/kick/Bassdrum-05.wav,-667.5861206,103.9663467,18.35177803,44.01412964,9.16727066,19.80400658,5.345893383,2.377822876,1.438364029,4.224912167,-1.168289185,0.298519135,-3.087105751,0.015377168,-15.81077034,-1.805589557,0.625962436,924.5304565,28,10.37948132,-8.96E-08,0.348868519,0.007930006,0.288603574,0.012465094,0.109697461,0.129686415,0.546895266,5.704854488,0.015091359,437.8417969,2.050967216,18969890,1.035745859,0.006510417
960,E-MU SP-12,ki,/Users/jshier/Development/School/jcura/audio/drum_machines/E-MU SP-12/kit_02/kick/Bassdrum-06.wav,-695.354248,90.90584564,26.42351341,53.2963829,4.603984356,30.15676308,4.743231297,11.35486603,-7.73937273,11.26464748,-10.21747494,-2.303497314,-0.480633408,0.014946028,-20.80354743,-1.319950342,0.611799419,1959.816772,19.33333397,11.21069431,-4.51E-08,0.176441118,0.006203035,0.135762766,0.005751565,0.02795223,0.142192006,0.474849313,6.683165073,0.010734561,301.4648438,2.10441637,13455837,0.456326246,0.005696615
961,E-MU SP-12,ki,/Users/jshier/Development/School/jcura/audio/drum_machines/E-MU SP-12/kit_02/kick/Bassdrum-07.wav,-697.5598755,129.6190643,30.37888145,47.8334198,15.4616518,17.39727402,13.81210995,10.80391979,5.033331394,4.864458561,3.254803419,-2.693021774,2.206288576,0.015181884,-20.91890806,-1.903286934,0.516367972,561.2296753,21.66666603,13.22920895,-1.20E-07,0.456042677,0.001097731,0.429817468,0.003208374,0.030736849,0.19686389,0.691869557,4.946942806,0.017192977,193.7988281,2.093586206,20185952,0.719502151,0.001302083
