945,E-MU SP-12,ki,/Users/jshier/Development/School/jcura/audio/drum_machines/E-MU SP-12/kit_01/kick/16.wav,-726.4684448,111.2763062,10.84898376,55.79616928,48.10949707,28.63141632,27.85996246,20.6210022,12.86636448,6.703557968,8.77938652,4.563321114,1.311323524,0.052174743,-27.75228542,-1.94460094,0.389528364,753.6641235,5.5,16.56793404,-4.12E-08,0.157877013,0.000416027,0.146213859,0.004347046,0.007678819,0.280914813,0.344531149,5.108806133,0.010098672,118.4326172,1.890802026,10720932,0.547464848,0.006510417
946,E-MU SP-12,ki,/Users/jshier/Development/School/jcura/audio/drum_machines/E-MU SP-12/kit_01/kick/17.wav,-751.9038086,102.3536758,29.72591972,95.2522583,12.10074615,30.93689919,22.42404747,16.31625748,16.88258362,8.284163475,3.024194956,9.227520943,2.828443766,0.052437376,-22.78957847,-1.904866219,0.368742079,1543.564453,6.666666508,16.01450539,-1.08E-07,0.41591534,0.005176517,0.397092789,0.005736401,0.01217804,0.311008692,0.545692503,7.102024078,0.014603683,129.1992188,1.711582065,8983785,0.997046947,0.009358724
947,E-MU SP-12,ki,/Users/jshier/Development/School/jcura/audio/drum_machines/E-MU SP-12/kit_01/kick/31.wav,-700.1711426,96.03333282,76.13169861,57.5302124,31.82705498,27.51515198,20.32395172,17.13802147,10.24906254,12.46164703,7.975356579,7.042221546,3.212461472,0.054300286,-22.27731131,-1.686831355,0.427055091,338.9159851,9,16.08653069,-1.10E-07,0.424002737,0.005671354,0.379093319,0.002178699,0.043910861,0.316642761,0.499329686,3.147133589,0.018234307,161.4990234,1.686259866,14427608,0.959921777,0.0078125
955,E-MU SP-12,ki,/Users/jshier/Development/School/jcura/audio/drum_machines/E-MU SP-12/kit_02/kick/Bassdrum-01.wav,-665.3947144,98.70685577,42.94371414,64.50733185,25.65592384,38.13847733,13.73224926,18.66778564,9.434838295,8.073000908,-0.858528137,1.500836372,-2.175120115,0.053463425,-22.13193521,-1.873586655,0.332680911,1002.904114,18,15.83080578,-6.27E-08,0.246332064,0.011528004,0.223004758,0.008096329,0.00527011,0.284205198,0.328657269,4.021103382,0.014086829,940.2832031,1.666944981,12733364,1.170383453,0.017496744
956,E-MU SP-12,ki,/Users/jshier/Development/School/jcura/audio/drum_machines/E-MU SP-12/kit_02/kick/Bassdrum-02.wav,-590.9993896,167.6450653,-33.58496857,52.14944077,-0.788531005,37.51774216,7.106185913,21.91112709,-1.079596877,9.274041176,1.444054008,1.976694703,0.768589318,0.053184312,-19.54860768,-1.868464231,0.400494337,1137.443481,34,15.29537964,-1.01E-07,0.396027207,0.005206388,0.323361784,0.040503096,0.029761294,0.211419418,0.436460167,9.955580711,0.017835038,699.8291016,2.073095798,4208546,1.111160636,0.019856771
957,E-MU SP-12,ki,/Users/jshier/Development/School/jcura/audio/drum_machines/E-MU SP-12/kit_02/kick/Bassdrum-03.wav,-596.7111206,148.3566437,-11.49139023,45.70324326,10.95327759,25.26992226,4.222138405,10.41461372,2.232023954,6.731406689,7.674602032,5.614902973,-2.844884872,0.054434069,-17.77821079,-1.65012145,0.366784334,768.4066772,28.66666603,11.69456005,-1.00E-07,0.393290162,0.006999795,0.31634739,0.029759409,0.152959183,0.220133051,0.472025305,6.598236561,0.017593971,689.0625,1.920389533,11103896,1.881293178,0.018229166
958,E-MU SP-12,ki,/Users/jshier/Development/School/jcura/audio/drum_machines/E-MU SP-12/kit_02/kick/Bassdrum-04.wav,-596.8132324,196.3096161,-49.14855957,44.6220665,-7.862825394,0.899191201,-13.40105438,-1.580436349,-9.902484894,-15.56652069,-3.130101442,-5.521255016,-4.481398106,0.054958865,-15.77951912,-1.634987712,0.745379984,950.8826294,34.83333206,8.820586205,-7.76E-08,0.314434946,0.004398649,0.032662448,0.075224198,0.213378906,0.182133034,0.437105656,19.28501129,0.015214383,1155.615234,2.903194189,4146454,1.152144313,0.030192057
959,E-MU SP-12,ki,/Users/jshier/Development/School/jcura/audio/drum_machines/E-MU SP-12/kit_02/kick/Bassdrum-05.wav,-705.5446777,139.805954,20.10240746,63.07188416,24.55069733,31.53031349,15.49928284,13.47606659,6.099128246,7.304625034,2.969029188,2.760066986,-0.485578686,0.053506181,-20.76256098,-1.805589557,0.319974691,482.7281494,16.16666603,17.70295715,-7.65E-08,0.29499647,0.003894538,0.272502214,0.005960563,0.041705266,0.299514145,0.414349467,13.60454082,0.014329419,168.6767578,2.765366316,11339060,1.505468488,0.005533854
960,E-MU SP-12,ki,/Users/jshier/Development/School/jcura/audio/drum_machines/E-MU SP-12/kit_02/kick/Bassdrum-06.wav,-571.980896,79.89994049,9.590725899,65.14984131,-1.815957427,39.02301025,-4.777354717,23.74411964,-4.913264751,18.63277626,-7.985564709,3.674859285,-4.722311974,0.05961325,-20.49667365,-1.319950342,0.526036501,2467.385498,37.5,11.73639774,-5.94E-08,0.236915722,0.012094925,0.174024448,0.01854152,0.035744432,0.149966434,0.406864971,3.591763258,0.013478294,1733.422852,0.962632656,5775900,0.861322224,0.038330078
961,E-MU SP-12,ki,/Users/jshier/Development/School/jcura/audio/drum_machines/E-MU SP-12/kit_02/kick/Bassdrum-07.wav,-809.9401245,105.9618454,25.51711845,84.10337067,21.8798008,34.01454544,18.3167572,20.90366745,9.771632195,15.35557079,9.924528122,1.460021377,7.33369112,0.052915614,-26.32695442,-1.903286934,0.370930582,517.8220825,9,16.77768707,-7.66E-08,0.291855514,0.000490884,0.283062071,0.001134974,0.012550119,0.319704324,0.41386807,4.50266695,0.011961975,183.0322266,1.468229294,10334696,0.851591647,0.00390625
