Drum Machine,Type,Duration,Loudness,Equal Loudness,RMS,Temporal Centroid,Spectral Centroid,Spectral Kurtosis,Pitch Salience
E-MU Modular,ki,0.732879819,198.0127106,11.79891396,4.917236524,0.351685643,157.189621,33.31064987,0.809480965
E-MU Procussion,ki,0.187936508,113.7046738,8.144444466,7.231710302,0.096747644,2133.499268,3.527931213,0.685202599
E-MU Procussion,ki,0.373696145,179.5062714,7.16529417,7.223784192,0.183424652,641.5053101,45.44021606,0.83237642
E-MU Procussion,ki,0.298956916,140.8847656,11.1356926,6.605074785,0.151170269,1603.303345,2.727277279,0.849729478
E-MU Procussion,ki,0.697324263,217.5603638,9.025148392,5.743465571,0.342920542,567.800415,12.52453232,0.81807363
E-MU Procussion,ki,0.556553288,155.0840759,15.57952023,4.528528616,0.273507625,1189.691895,4.024946213,0.627735794
E-MU Procussion,ki,0.269206349,189.8671722,14.5434742,8.994425061,0.138341591,1493.905273,3.010518551,0.86773777
E-MU Procussion,ki,0.209705215,78.51400757,5.117276192,4.355264543,0.106049545,2929.587402,1.606419683,0.543733418
E-MU Procussion,ki,0.469478458,149.2522736,10.05600166,5.018988176,0.22858052,2039.647461,1.317626357,0.668703735
E-MU Procussion,ki,0.354104308,174.9178009,11.1738224,7.272385354,0.175709218,1700.685669,3.844096184,0.564196765
E-MU Procussion,ki,0.327981859,143.4112549,7.48568964,6.317874646,0.16204758,2518.333252,1.50713706,0.588315189
E-MU Procussion,ki,0.263401361,137.1363068,19.99104691,6.980181028,0.133850947,2453.229248,2.305470467,0.583080173
E-MU Procussion,ki,0.128435374,158.6198578,11.5308466,11.04287482,0.066804029,1775.451416,4.896886826,0.668051124
E-MU Procussion,ki,0.129160998,117.5944977,7.489458561,9.078547957,0.066164009,2087.181152,4.486076355,0.560935616
E-MU Procussion,sn,0.218412698,95.35160828,28.8810215,5.437993333,0.114831001,1943.235229,1.186385393,0.592117071
E-MU Procussion,sn,0.393287982,95.40524292,35.32261276,2.887310989,0.199997097,2712.457764,0.607794762,0.310309857
E-MU Procussion,sn,0.647256236,103.6510773,32.11365891,1.260992059,0.314709783,1926.07019,0.577139199,0.420230091
E-MU Procussion,sn,0.416507937,96.07804108,36.52465439,2.683735595,0.214090481,3002.928955,0.600098073,0.308800995
E-MU Procussion,sn,0.415782313,114.0145645,36.85643005,3.800803567,0.211449429,1840.96167,1.099281907,0.221928284
E-MU Procussion,sn,0.327981859,95.30284882,35.27057648,3.668958657,0.169354737,2711.717773,0.669268727,0.405124813
E-MU Procussion,sn,0.433922902,130.8659515,48.17964172,4.508864526,0.221175611,2950.841064,0.643985271,0.333194703
E-MU Procussion,sn,0.516643991,122.0666962,45.79528046,3.299890555,0.258643717,2815.932129,0.967186987,0.201162115
E-MU Procussion,sn,0.324353741,109.3989563,37.73906708,4.611406696,0.168802187,3206.582275,0.801196992,0.561484277
E-MU Procussion,sn,0.270657596,82.22717285,25.53623009,3.546679902,0.142412156,1862.658936,0.729649901,0.744343996
E-MU Procussion,sn,0.439002268,88.22918701,33.28725052,1.90288472,0.222073033,2819.595215,1.092016816,0.227594346
E-MU Proteus,sn,0.461496599,55.14707565,15.04133606,-1.360248787,0.228332594,2067.968994,1.058042884,0.259557515
E-MU SP-12,ki,0.565986395,60.75877762,4.836012363,-1.612895309,0.271094769,1698.115845,2.754921198,0.656608045
E-MU SP-12,ki,0.364988662,88.913414,8.869933128,2.76185437,0.179015845,2688.565674,0.485416859,0.626548707
E-MU SP-12,ki,0.25106576,101.0449371,9.458142281,5.245844522,0.127076536,1272.322144,1.449804425,0.933994234
E-MU SP-12,sn,0.625487528,75.59725952,24.06340027,-0.626447253,0.299187392,1702.095703,1.606704116,0.375745416
E-MU SP-12,sn,0.74521542,71.82579041,32.55997086,-1.72289102,0.35341844,3073.631836,1.810976982,0.146066338
E-MU SP-12,sn,0.4861678,105.7188721,47.48546982,2.64837167,0.241941556,3200.252686,1.008065104,0.150753707
E-MU SP-12,sn,0.378049887,119.529129,36.64104843,4.537369905,0.191403329,3132.4729,0.649848104,0.171879947
E-MU SP-12,sn,0.432471655,115.3110504,44.00751495,3.71823448,0.211793616,3119.552246,2.210170746,0.183869615
E-MU SP-12,sn,0.555102041,124.7916183,33.87825775,3.143798768,0.27549386,2843.216309,-0.154748306,0.534225762
E-MU SP-12,sn,0.625487528,75.59742737,24.06349945,-0.626432784,0.299187362,1702.083374,1.606707335,0.375748813
E-MU SP-12,ki,0.317097506,84.60176849,9.785212517,3.061854441,0.159476563,2968.967285,3.442881823,0.466308236
E-MU SP-12,ki,0.222040816,100.0304108,15.23252487,5.711237551,0.112662815,2417.507813,1.327179074,0.407354176
E-MU SP-12,ki,0.431020408,104.2842178,20.34536171,3.066249821,0.213090122,1868.568115,23.47603035,0.577052832
E-MU SP-12,ki,0.351927438,78.62302399,26.22790337,2.115818979,0.176804692,1917.367065,16.9933567,0.494962573
E-MU SP-12,ki,0.186485261,73.74864197,11.94984913,4.499364865,0.095316641,1881.05188,8.960837364,0.761026978
E-MU SP-12,ki,0.306213152,86.19792175,15.16669559,3.336968519,0.159950405,2891.64624,0.372049838,0.534089744
E-MU SP-12,ki,0.126984127,72.79232788,5.091767788,6.106668049,0.065814532,1517.889771,1.068707943,0.90626812
E-MU SP-12,ki,0.141496599,78.55381775,4.79637146,6.124631518,0.072598279,1691.902588,0.761595011,0.780774593
E-MU SP-12,ki,0.10521542,102.7943268,9.64574337,9.18700002,0.056075945,1159.839966,11.73502541,0.851661742
E-MU SP-12,ki,0.124081633,51.85474777,4.610984802,3.975611602,0.064285859,637.1517944,5.839948177,0.951931238
E-MU SP-12,ki,0.190113379,103.8256226,15.09022427,6.619033165,0.097798206,1580.181519,-0.175031066,0.841322601
E-MU SP-12,ki,0.111746032,72.60652161,5.077840328,6.638769464,0.058445934,1518.839844,0.982800603,0.907890916
E-MU SP-12,ki,0.300408163,96.89716339,8.994617462,4.157880325,0.155206278,3562.114502,0.555297256,0.518356144
E-MU SP-12,ki,0.346848073,86.48639679,14.46355724,2.796839386,0.175573468,2263.333984,0.448977828,0.55186075
E-MU SP-12,sn,0.295328798,45.7968483,12.99759293,-0.625903388,0.149616569,2932.217773,0.363495111,0.596885026
E-MU SP-12,sn,0.367165533,50.77959061,14.82620049,-0.902007298,0.183468461,3170.491211,0.053892113,0.454782516
E-MU SP-12,sn,0.327981859,47.26717758,14.2112999,-0.876507025,0.16583012,2669.175049,0.660186589,0.423003316
E-MU SP-12,sn,0.409251701,57.56014252,23.30733299,-0.56086609,0.207405791,3820.382813,0.130066112,0.126448303
E-MU SP-12,sn,0.375147392,69.4285202,27.81676102,1.046382751,0.190373287,2791.800293,0.673998475,0.286841989
E-MU SP-12,sn,0.396190476,82.52508545,30.441782,1.915283348,0.202841237,2421.096436,0.816633224,0.225710347
E-MU SP-12,sn,0.221315193,63.6795845,18.89723396,2.763827128,0.116062544,2907.781982,1.600017786,0.697877347
E-MU SP-12,sn,0.221315193,69.00539398,20.27748108,3.305430551,0.116105318,2951.982422,1.398788929,0.663940489
E-MU SP-12,sn,0.314195011,100.3023224,26.03424644,4.20132614,0.158598557,1357.608398,0.264428645,0.830304444
E-MU SP-12,sn,0.237278912,48.23300552,22.1845932,0.660514094,0.121924698,3354.342773,2.200627565,0.33907634
E-MU SP-12,sn,0.314195011,59.73194504,24.20703888,0.835274764,0.159488559,3034.106689,2.090105772,0.15743117
E-MU SP-12,sn,0.179229025,51.37994385,14.39265633,2.312956506,0.093213022,2566.990479,2.256610632,0.743616462
E-MU SP-12,sn,0.307664399,109.4451294,29.8895359,4.862805785,0.15597485,1626.99707,0.702957809,0.766748905
E-MU SP-12,sn,0.219863946,31.12019157,15.59230137,-1.848764426,0.113491684,3104.318604,1.18157351,0.268933803
E-MU SP-12,sn,0.176326531,23.04370117,8.919915199,-2.838012479,0.090533957,3743.731445,0.796379447,0.387406915
E-MU SP-12,sn,0.067482993,26.61651421,14.04846191,2.373896344,0.036624976,3841.06665,2.616137981,0.460437894
E-MU SP-12,sn,0.270657596,37.37733459,20.68030548,-1.56387268,0.136228248,3799.776855,1.410787821,0.308338284
E-MU SP-12,sn,0.126984127,22.21145248,8.217029572,-1.604768506,0.065261461,2777.254395,0.986866772,0.189301506
E-MU SP-12,sn,0.288798186,45.79260635,12.99638271,-0.529390578,0.146553829,2932.216797,-0.009248435,0.59688735
E-MU SP-12,sn,0.208253968,40.57976532,18.78701019,0.107250183,0.108235545,3330.194824,1.524917483,0.348948181
E-MU SP-12,sn,0.313469388,58.07469559,23.22219467,0.654775047,0.160036564,3041.304688,1.886955857,0.125851706
E-MU SP-12,ki,0.306938776,84.5460434,9.778835297,3.197348351,0.154788762,2970.210205,3.037418604,0.465913504
E-MU SP-12,ki,0.113197279,51.76917267,4.599797249,4.333356554,0.05938432,637.559082,6.696648598,0.951871574
E-MU SP-12,ki,0.180680272,103.3007431,15.03646755,6.822323764,0.092919067,1584.882446,0.035417683,0.840278327
E-MU SP-12,ki,0.101587302,72.55435944,5.072942734,7.046877517,0.053531013,1519.595947,1.254907608,0.907823265
E-MU SP-12,ki,0.293877551,96.18507385,8.979679108,4.205521866,0.152120754,3563.498047,1.131069064,0.628454328
E-MU SP-12,ki,0.339591837,86.45179749,14.48593044,2.90699568,0.171443015,2259.955078,0.816565692,0.553254187
E-MU SP-12,ki,0.211882086,100.0608978,15.22126198,5.914970467,0.107851259,2415.8479,1.376543999,0.408507705
E-MU SP-12,ki,0.431020408,104.0964661,20.30293083,3.054569731,0.213078871,1870.425171,23.9258194,0.576407135
E-MU SP-12,ki,0.333061224,78.60043335,26.21887589,2.353246815,0.168009594,1917.525146,17.76439476,0.494912863
E-MU SP-12,ki,0.176326531,73.71324921,11.94405842,4.737910188,0.090491034,1880.638306,16.55122757,0.76119256
E-MU SP-12,ki,0.296054422,85.69361115,15.13023186,3.443826807,0.155172244,2894.712891,-0.02169775,0.532620728
E-MU SP-12,ki,0.116825397,72.7376709,5.087178707,6.463475627,0.060920283,1518.53833,0.02631953,0.906204641
E-MU SP-12,ki,0.131337868,78.66898346,4.798900127,6.456842334,0.067720175,1691.231689,1.13680315,0.780879974
E-MU SP-12,ki,0.095056689,102.6385803,9.618049622,9.620437703,0.051061489,1162.924072,8.813168526,0.899545491
E-MU SP-12,sn,0.288798186,45.853302,13.00771713,-0.510221246,0.146218628,2930.964844,0.082967095,0.596978009
E-MU SP-12,sn,0.229297052,48.21600723,22.17782402,0.839599638,0.117271282,3354.753174,2.048555851,0.338910937
E-MU SP-12,sn,0.305487528,59.73086166,24.20465851,0.975897597,0.154757127,3033.864014,2.198151588,0.157814696
E-MU SP-12,sn,0.169795918,51.36864853,14.39258575,2.562303929,0.088367403,2566.904053,2.45130372,0.743739665
E-MU SP-12,sn,0.298231293,109.0210571,29.80208397,4.981793247,0.15127115,1631.360107,0.492151022,0.790620804
E-MU SP-12,sn,0.219863946,31.11784935,15.5893774,-1.819589169,0.112775527,3104.085205,1.494322062,0.268924832
E-MU SP-12,sn,0.176326531,23.06455231,8.925363541,-2.787238253,0.089659803,3741.912598,1.171102524,0.387995988
E-MU SP-12,sn,0.055873016,26.61201668,14.04820824,3.088122937,0.031626552,3841.067139,1.41746676,0.460437328
E-MU SP-12,sn,0.270657596,37.36850739,20.67723465,-1.565404072,0.13622725,3799.601074,1.401479602,0.308145583
E-MU SP-12,sn,0.11755102,22.20645523,8.21606636,-1.246047509,0.060363591,2777.516113,0.895473242,0.189554423
E-MU SP-12,sn,0.290249433,45.84894943,13.0065937,-0.543189233,0.147245482,2930.951416,-0.009709944,0.596982896
E-MU SP-12,sn,0.367165533,50.84148788,14.83970451,-0.873948587,0.182698056,3168.95752,0.206100717,0.455278188
E-MU SP-12,sn,0.208253968,40.5655098,18.78190994,0.143923673,0.107335277,3330.263428,1.823969245,0.348833293
E-MU SP-12,sn,0.307664399,58.06639862,23.21775055,0.757814238,0.156523496,3041.01001,2.56788969,0.125992134
E-MU SP-12,sn,0.327981859,47.43231964,14.2439127,-0.831019696,0.16504927,2665.898438,0.841246188,0.424447298
E-MU SP-12,sn,0.409251701,57.55545807,23.30404282,-0.561393227,0.207400858,3820.90625,0.218896657,0.126674369
E-MU SP-12,sn,0.364988662,69.42623138,27.81785202,1.163895768,0.185718462,2792.580811,0.608324111,0.286677539
E-MU SP-12,sn,0.395464853,82.4937439,30.42539215,1.920783166,0.202431723,2421.464844,0.95389986,0.22498709
E-MU SP-12,sn,0.214058957,63.54636383,18.87138939,2.921796448,0.111928761,2909.425781,1.999071956,0.697622299
E-MU SP-12,sn,0.211882086,68.93484497,20.26091957,3.500600306,0.111278385,2952.738525,1.900882483,0.66353792
E-MU SP-12,sn,0.296054422,100.1033249,25.99441147,4.432288537,0.150566697,1359.672607,0.143365234,0.84179759
E-MU SP-1200 Percussion,ki,0.082721088,64.57373047,12.03672504,7.128160239,0.048260555,868.8731079,19.21674538,0.94596976
E-MU SP-1200 Percussion,ki,0.093605442,39.12773132,8.31772995,3.343979874,0.053034816,1015.171814,3.962414026,0.924629629
E-MU SP-1200 Percussion,sn,0.132789116,89.4088974,27.1457901,7.229749606,0.072534204,1149.616577,1.340680718,0.865672767
E-MU SP-1200 Percussion,sn,0.132063492,68.30024719,19.60264969,5.484100893,0.073007256,1767.424194,-0.134324655,0.85837996
E-MU SP-1200 Percussion,sn,0.159637188,54.28559113,17.69415474,3.167822838,0.086704232,1834.560181,2.484506369,0.503963292
E-MU Xtreme Lead-1 Techno,ki,0.357006803,138.6096344,16.68260384,5.729140115,0.176003426,216.1726227,59.63907242,0.935282528
E-MU Xtreme Lead-1 Techno,ki,0.991927438,211.0499878,14.10748577,4.025126573,0.449066341,730.3815308,10.06766701,0.645401001
E-MU Xtreme Lead-1 Techno,ki,0.215510204,98.16457367,16.89518547,5.684553047,0.110696293,222.3742523,57.59391785,0.973887503
E-MU Xtreme Lead-1 Techno,ki,0.999183673,199.7789001,8.055143356,3.636760757,0.452859133,135.1519775,19.59804726,0.775279939
E-MU Xtreme Lead-1 Techno,ki,1.012970522,127.8105621,10.68271446,0.680602802,0.455435097,334.7480469,7.870475769,0.66577059
E-MU Xtreme Lead-1 Techno,ki,0.227845805,98.31858063,18.10233879,5.452982538,0.115884632,223.3084717,52.15873718,0.964082301
E-MU Xtreme Lead-1 Techno,ki,0.304036281,120.3583603,12.75962353,5.511193267,0.154092297,439.8156738,21.63830185,0.953427255
E-MU Xtreme Lead-1 Techno,ki,0.211882086,84.94959259,13.30636311,4.821073113,0.107272454,323.4337158,22.71627235,0.967310369
E-MU Xtreme Lead-1 Techno,ki,1.013696145,131.0755615,15.33037567,0.841189822,0.456919402,410.2043457,11.47571468,0.564030826
E-MU Xtreme Lead-1 Techno,ki,0.995555556,137.3929749,13.97455978,1.226837117,0.448207676,171.0036926,9.245552063,0.706080854
E-MU Xtreme Lead-1 Techno,ki,0.180680272,108.1714554,9.30355835,7.079346639,0.092100248,510.7220154,30.19431686,0.960143387
E-MU Xtreme Lead-1 Techno,ki,0.105941043,109.5652008,10.63790607,9.480795837,0.057971429,210.5490875,180.5641479,0.99331069
E-MU Xtreme Lead-1 Techno,ki,0.1661678,110.324295,9.945489883,7.570724055,0.085453905,305.2646484,21.03478813,0.981330216
E-MU Xtreme Lead-1 Techno,ki,0.124081633,59.91546249,6.367031097,4.881920286,0.063947812,392.2476196,38.02088165,0.980936408
E-MU Xtreme Lead-1 Techno,ki,1.004263039,64.85935211,4.424888611,-3.678183094,0.450941294,218.3036499,54.96292496,0.51124239
E-MU Xtreme Lead-1 Techno,ki,0.103038549,92.57609558,3.370650291,8.509295139,0.054253772,287.5078735,44.7909317,0.989664257
E-MU Xtreme Lead-1 Techno,ki,0.372244898,178.0960236,15.38221169,7.172129381,0.185865477,221.0194397,13.11084366,0.942143679
E-MU Xtreme Lead-1 Techno,ki,0.277913832,76.53673553,6.472040653,2.966923189,0.138195351,408.9815674,28.93202591,0.934788048
E-MU Xtreme Lead-1 Techno,ki,1.002811791,123.6185913,14.11789322,0.507789489,0.453878343,323.9231262,9.420318604,0.421276778
E-MU Xtreme Lead-1 Techno,ki,1.005714286,118.7159042,16.02382851,0.233397768,0.452313274,204.2555847,10.75554466,0.496863365
E-MU Xtreme Lead-1 Techno,ki,0.203174603,149.5966949,15.36501503,8.671391093,0.10526488,267.2000732,39.06023026,0.967637122
E-MU Xtreme Lead-1 Techno,ki,0.329433107,61.34083176,12.60072422,0.793721494,0.163538277,387.7982178,13.27681828,0.859016538
E-MU Xtreme Lead-1 Techno,ki,0.337414966,63.94602585,12.81542015,0.959361293,0.170124456,415.2979736,14.66498661,0.857216835
E-MU Xtreme Lead-1 Techno,ki,0.122630385,76.83125305,8.25213623,6.544939517,0.065590747,166.7377014,245.7189026,0.995520651
E-MU Xtreme Lead-1 Techno,ki,0.221315193,57.62031174,9.802409172,2.11569856,0.111527391,241.3230896,27.10796547,0.965913117
E-MU Xtreme Lead-1 Techno,ki,1.003537415,97.1940155,7.144397259,-1.051374527,0.449598283,181.0215302,12.66191769,0.703275442
E-MU Xtreme Lead-1 Techno,ki,1.000634921,73.70804596,10.32040501,-2.834237449,0.454158664,201.7795563,18.34284019,0.533426046
E-MU Xtreme Lead-1 Techno,ki,0.228571429,73.62475586,7.226300716,3.564372326,0.11547716,766.9418945,22.76635742,0.932054222
E-MU Xtreme Lead-1 Techno,ki,1.000634921,95.04914093,6.603805542,-1.184204888,0.447797686,327.9652405,6.235947609,0.478780299
E-MU Xtreme Lead-1 Techno,sn,0.994104308,112.0156937,38.86187363,-0.091969528,0.452391922,3323.891846,4.077075005,0.210142046
E-MU Xtreme Lead-1 Techno,sn,0.230748299,23.83159637,10.70028305,-3.788297263,0.116345614,2581.82251,5.369818211,0.463259876
E-MU Xtreme Lead-1 Techno,sn,0.112471655,28.57249832,9.048495293,0.508702963,0.061681591,3987.498291,0.223229676,0.492338002
E-MU Xtreme Lead-1 Techno,sn,0.136417234,38.32971573,13.20400429,1.574731027,0.072296746,1894.96106,1.100162625,0.548531055
E-MU Xtreme Lead-1 Techno,sn,1.001360544,30.49760818,10.95165634,-8.555654594,0.452658713,3282.942627,3.905322075,0.237453938
E-MU Xtreme Lead-1 Techno,sn,0.131337868,34.59659958,13.73240852,1.075311986,0.070411742,2547.97583,1.445869565,0.408931047
E-MU Xtreme Lead-1 Techno,sn,1.004263039,36.81499481,12.78871918,-7.350224962,0.455129743,3960.250732,3.907242537,0.199780181
E-MU Xtreme Lead-1 Techno,sn,1.007165533,40.90174866,9.487110138,-6.67886505,0.458825141,4906.605957,4.025941849,0.134261936
E-MU Xtreme Lead-1 Techno,sn,0.182857143,33.66177368,14.02118874,-0.539466382,0.095587805,3203.195313,3.935743093,0.186599687
E-MU Xtreme Lead-1 Techno,sn,0.251791383,38.31848526,19.16802979,-1.088885062,0.13167274,3394.180176,1.119889379,0.244788259
E-MU Xtreme Lead-1 Techno,sn,1.003537415,36.88779831,15.85903263,-7.333981113,0.454358786,2873.591553,4.151978493,0.271723717
E-MU Xtreme Lead-1 Techno,sn,1.002811791,37.6771431,16.02401161,-7.192707725,0.457683712,3192.763428,4.173927784,0.162093565
E-MU Xtreme Lead-1 Techno,sn,1.003537415,36.54060364,12.91603088,-7.393707077,0.453927279,3261.362549,4.280828953,0.267288208
E-MU Xtreme Lead-1 Techno,sn,0.104489796,38.80432892,16.04507637,2.812454494,0.059026297,3747.810791,1.710977554,0.386271477
E-MU Xtreme Lead-1 Techno,sn,0.999183673,26.4749279,11.89484501,-9.465237065,0.450928062,4107.780273,5.140870094,0.127219558
E-MU Xtreme Lead-1 Techno,sn,0.19446712,15.12835598,4.773501873,-5.991066411,0.098600492,2233.338867,2.853229523,0.190057382
E-MU Xtreme Lead-1 Techno,sn,1.000634921,14.68033314,4.290411949,-13.2934278,0.449696273,1854.596313,5.268542767,0.216450825
EKO Rhythm Box,ki,0.216961451,80.4777832,6.19920969,4.367662153,0.110774502,207.685257,46.68512726,0.974374771
EKO Rhythm Box,sn,0.175600907,32.19430161,9.050854683,-0.624973193,0.090585306,725.7097778,1.369521976,0.93052882
Electro Harmonix DRM-16,ki,0.216961451,64.26538849,2.275086164,2.909470553,0.112116933,136.8723755,136.4999084,0.987885654
Electro Harmonix DRM-16,ki,0.254693878,60.5080719,2.098457575,1.822993505,0.129618362,125.8915405,121.2527008,0.984025359
Electro Harmonix DRM-16,ki,0.260498866,71.74112701,2.332526922,2.82891589,0.132561907,166.5640411,97.08205414,0.972227454
Electro Harmonix DRM-16,ki,0.257596372,70.47956085,2.309685946,2.762198944,0.131172359,157.5668945,90.55327606,0.975111127
Electro Harmonix DRM-16,ki,0.276462585,73.03060913,2.39374876,2.685705828,0.140265316,181.6537628,81.73356628,0.960342586
Electro Harmonix DRM-16,ki,0.25324263,70.51624298,2.307963133,2.839600634,0.128896967,157.8646698,97.73264313,0.975019574
Electro Harmonix DRM-16,sn,0.372244898,15.7093668,2.511242628,-8.566609245,0.18137221,2365.674561,3.416929245,0.382914066
Electro Harmonix DRM-16,sn,0.357006803,14.51890755,2.421242714,-8.895627835,0.174712956,2402.038818,3.624407053,0.410788566
Electro Harmonix DRM-16,sn,0.160362812,13.83415031,4.376980782,-5.733330804,0.085011341,3718.579346,2.684747458,0.270277798
Electro Harmonix DRM-16,sn,0.327981859,14.57216644,2.431288004,-8.503902972,0.161113963,2146.723877,3.744807482,0.513651729
Electro Harmonix DRM-16,sn,0.33015873,13.25538158,4.373323441,-9.146541431,0.167049587,3410.818848,3.65107584,0.173091069
Electro Harmonix DRM-32,ki,0.391111111,54.698349,2.650900364,-0.675345965,0.192570046,153.2574615,48.33084488,0.947989523
Electro Harmonix DRM-32,ki,0.54276644,54.70943451,2.652341843,-2.116338784,0.262611449,153.4097443,36.74929047,0.90012908
Electro Harmonix DRM-32,ki,0.399818594,30.79901886,2.0072155,-4.513097765,0.195902437,151.4203186,54.94786453,0.948973715
Electro Harmonix DRM-32,ki,0.498503401,54.7334938,2.651344299,-1.744040669,0.241916999,153.4066315,38.69382858,0.917597234
Electro Harmonix DRM-32,sn,0.416507937,52.41452026,4.20988369,-1.24421223,0.202174559,2319.707031,1.901566863,0.621883452
Electro Harmonix DRM-32,sn,0.10521542,23.05990791,7.086783409,-0.570432171,0.054353565,1200.62793,2.842061043,0.857530177
Electro Harmonix DRM-32,sn,0.142947846,22.36036873,6.762605667,-2.121735054,0.072667874,512.8162231,3.481501341,0.946629167
Electro Harmonix DRM-32,sn,0.3969161,22.5265789,6.813312531,-6.508942531,0.192194909,516.6216431,2.360925674,0.664032459
Electro Harmonix DRM-32,sn,0.480362812,22.1986599,6.715024471,-7.432700553,0.229903728,512.1879883,2.215284109,0.563341022
Electro Harmonix Drm15,ki,0.288072562,104.4485474,6.025547028,4.855227162,0.145789698,140.733429,395.7078857,0.977856278
Electro Harmonix Drm15,sn,0.123356009,9.09784317,2.647964954,-7.267199545,0.063776508,2017.833252,0.004485464,0.701529682
Ensoniq Asr-x,ki,0.346848073,71.02130127,4.769162655,1.519836267,0.16929096,2504.266113,4.123901367,0.437128395
Ensoniq Asr-x,ki,1.098594104,204.0691071,1.714471221,3.354478232,0.494272143,138.5294189,61.81612396,0.809405982
Ensoniq Asr-x,ki,0.229297052,142.3278656,6.533943653,7.823234358,0.117382191,1578.417847,101.2418289,0.792474687
Ensoniq Asr-x,ki,0.791655329,419.4994507,5.805295944,9.448446187,0.374746531,78.21533966,225.5746307,0.945719004
Ensoniq Asr-x,ki,0.372244898,150.2622223,7.581285477,6.070571007,0.182688653,2381.51123,7.648592472,0.324154198
Ensoniq Asr-x,ki,0.144399093,125.6482086,4.28410244,9.023609785,0.073884897,1685.693481,14.94598866,0.586105466
Ensoniq Asr-x,ki,0.375147392,108.5065918,6.039357662,3.926486003,0.185039639,1954.123169,10.77412891,0.632426083
Ensoniq Asr-x,ki,0.454965986,110.7895355,8.022627831,3.223680764,0.22392492,557.1414795,4.026036739,0.891949177
Ensoniq Asr-x,ki,0.356281179,94.19895935,7.709028244,3.238710248,0.177067906,1150.61438,2.273850441,0.832002938
Ensoniq Asr-x,ki,0.399818594,205.06427,8.218007088,7.775753982,0.195323795,1328.876831,6.845657349,0.688524365
Ensoniq Asr-x,ki,0.826485261,100.9893875,3.051252604,0.030775666,0.382608056,1768.836182,17.90967369,0.641245604
Ensoniq Asr-x,ki,0.181405896,109.0836334,12.29813671,7.116371012,0.092084214,2635.753174,7.594923496,0.425370842
Ensoniq Asr-x,ki,0.253968254,143.6879425,7.293019295,7.441072952,0.129672453,2377.927002,5.919330597,0.694657803
Ensoniq Asr-x,ki,0.380952381,155.5348663,16.52877045,6.193703012,0.189797178,2405.479492,2.010089159,0.556395888
Ensoniq Asr-x,ki,1.776326531,692.4683228,2.048975229,9.187363562,0.750099897,127.9599838,67.36294556,0.642588913
Ensoniq Asr-x,ki,0.132789116,109.9899826,5.396314621,8.524895522,0.068908289,3007.631104,1.841077328,0.530183077
Ensoniq Asr-x,sn,0.146575964,14.40873432,5.378809929,-5.078469355,0.077232629,2218.490479,2.94111371,0.425363481
Ensoniq Asr-x,sn,0.644353741,46.20175552,13.31681252,-3.957031129,0.308873862,2379.727539,1.347338319,0.288367093
Ensoniq Asr-x,sn,0.638548753,46.88901901,17.07902527,-3.822016457,0.304738224,2759.5271,1.7918576,0.155407593
Ensoniq Asr-x,sn,0.385306122,44.18568802,16.02717781,-2.013053554,0.188649416,2168.009521,3.907802582,0.300089866
Ensoniq Asr-x,sn,0.422312925,33.00065231,15.33342743,-4.303264771,0.208301947,3210.093262,3.289410114,0.20581764
Ensoniq Asr-x,sn,0.433922902,51.60202026,15.96356583,-1.523373291,0.213565886,2074.114258,3.906248808,0.34665066
Ensoniq Asr-x,sn,0.234376417,40.3398819,15.36327457,-0.444387422,0.122944675,2176.542969,6.468949795,0.242808983
Ensoniq Asr-x,sn,0.661043084,49.73989868,17.33122253,-3.589780994,0.313642383,2363.761963,2.530772686,0.199455425
Ensoniq Asr-x,sn,0.383129252,107.7017288,28.06129837,3.786791931,0.191735685,1689.756104,1.250144958,0.69437933
Ensoniq Asr-x,sn,0.223492063,65.18060303,17.64687157,2.872335797,0.114573419,2119.724609,1.506019235,0.721405804
Ensoniq Asr-x,sn,0.54276644,34.2958374,12.19307518,-5.143515856,0.260346681,2562.553223,1.07775712,0.237144008
Ensoniq Asr-x,sn,0.149478458,28.05294228,12.49348927,-0.845604872,0.077948041,3277.466553,2.502778292,0.406804621
Ensoniq Asr-x,sn,0.169795918,27.80644608,11.03575802,-1.456298316,0.090246029,3177.416748,2.994966507,0.40605244
Ensoniq Asr-x,sn,0.423038549,70.58494568,17.74661446,0.617481418,0.2128326,2238.437012,3.900865316,0.496598452
Ensoniq Asr-x,sn,0.263401361,38.92736053,14.8866024,-1.182467924,0.136015356,2770.878906,4.027675152,0.570375621
Ensoniq Asr-x,sn,0.18430839,63.6576004,21.22190094,3.55625055,0.09940917,4266.481934,3.3288939,0.539142072
Ensoniq Asr-x,sn,0.536961451,61.28483582,17.40131187,-1.333956461,0.268062085,2193.962402,1.334427595,0.491052777
Ensoniq Asr-x,sn,0.242358277,47.89670181,14.2096405,0.523172771,0.123763591,2116.793457,1.990870118,0.478183955
Ensoniq Asr-x,sn,0.226394558,113.7589035,39.65815353,6.426252888,0.119260497,2229.302979,3.026062489,0.523366928
Ensoniq Asr-x,sn,0.308390023,99.51742554,45.27363968,4.216949768,0.163649321,2877.760742,3.068996906,0.567918837
Ensoniq Asr-x,sn,0.408526077,140.298172,47.3552475,5.221917999,0.207968965,2755.575195,2.816006899,0.287076026
Ensoniq Asr-x,sn,0.525351474,68.28805542,21.48171425,-0.537656525,0.256203473,2390.545166,1.970373154,0.381826431
