Index,Drum Machine,Type,Duration,Loudness,Equal Loudness,RMS,Temporal Centroid,Spectral Centroid,Spectral Kurtosis,Pitch Salience
1,Ace Tone Rhythm-Ace,ki,0.313469388,0.392303089,-0.779616925,-1.414750657,-0.196712129,-1.386609688,0.199574955,1.273592835
2,Ace Tone Rhythm-Ace,ki,0.293151927,0.353439815,-0.776977366,-1.345836529,-0.261441508,-1.37319462,0.096272084,1.276441369
3,Ace Tone Rhythm-Ace,ki,0.272108844,0.356157845,-0.775415744,-1.275771448,-0.338227032,-1.368036631,0.135177667,1.299324772
4,Ace Tone Rhythm-Ace,ki,0.323628118,0.378141958,-0.77744986,-1.431681102,-0.159370238,-1.257556942,-0.008662269,1.257915022
5,Ace Tone Rhythm-Ace,ki,0.308390023,0.323787293,-0.779381948,-1.399850087,-0.215874483,-1.339200547,-0.08800389,1.24157195
6,Ace Tone Rhythm-Ace,ki,0.258321995,0.403487999,-0.774365291,-1.227022941,-0.383646462,-1.391883151,1.185909519,1.319333486
7,Ace Tone Rhythm-Ace,ki,0.243809524,0.401719981,-0.770887064,-1.162393017,-0.434584578,-1.3744037,0.232923777,1.326474263
8,Ace Tone Rhythm-Ace,ki,0.235827664,0.175570913,-0.816810611,-1.360031855,-0.461407987,-1.390246769,1.324337075,1.338479028
9,Ace Tone Rhythm-Ace,ki,0.293151927,0.374712329,-0.775606786,-1.339545509,-0.266400354,-1.38847622,0.984868629,1.291185874
10,Ace Tone Rhythm-Ace,ki,0.150929705,0.169311144,-0.666761249,-0.358434877,-0.726847184,-1.415197534,2.054902359,1.404115432
11,Ace Tone Rhythm-Ace,sn,0.113197279,-0.540010129,-0.439403305,0.481878272,-0.867859113,2.165867656,-0.357080588,-1.075451181
12,Ace Tone Rhythm-Ace,sn,0.113197279,-0.545855769,-0.384625329,0.592822737,-0.869683861,2.066928129,-0.359796143,-0.944877775
13,Ace Tone Rhythm-Ace,sn,0.139319728,-0.40891375,-0.330661414,0.501870868,-0.764366779,2.188099574,-0.363931719,-1.16603401
14,Ace Tone Rhythm-Ace,sn,0.119727891,-0.661676179,-0.203806286,0.842301241,-0.838223978,2.202130581,-0.35538588,-0.972733728
15,Ace Tone Rhythm-Ace,sn,0.11755102,-0.415594655,-0.331949113,0.653729333,-0.853487186,2.017488829,-0.364989481,-1.051945688
16,Ace Tone Rhythm-Ace,sn,0.10521542,-0.60528654,-0.450809222,0.517458067,-0.905360861,1.558373829,-0.368795958,-0.514941819
17,Ace Tone Rhythm-Ace,sn,0.120453515,-0.582305005,-0.443894612,0.414262312,-0.852106428,1.36894557,-0.36430097,-0.286490297
18,Ace Tone Rhythm-Ace,ki,0.647981859,1.415346864,-0.770411402,-1.98650803,0.887570553,-1.364326813,0.130005611,0.978748333
19,Ace Tone Rhythm-Ace,ki,0.629115646,0.504790751,-0.810686644,-2.156900183,0.843019406,-1.449407393,-0.048931895,1.213077357
20,Ace Tone Rhythm-Ace,ki,0.650884354,0.611675401,-0.754088315,-1.918955275,0.899399778,-1.396461094,0.141900789,0.900068766
21,Ace Tone Rhythm-Ace,sn,0.112471655,-0.668061221,-0.019648258,1.135547114,-0.861719808,1.867398888,-0.353636685,-0.750770455
22,Ace Tone Rhythm-Ace,sn,0.116099773,-0.60601282,0.024484106,1.164874019,-0.849890206,1.820971172,-0.361694834,-1.134089048
23,Ace Tone Rhythm-Ace,sn,0.317097506,-0.626661092,-0.371410565,-0.266782871,-0.155416643,2.336200935,-0.405865251,-1.284228818
34,Akai MPC-60,ki,0.378049887,0.874089223,0.656709088,0.746920653,0.050728133,0.477560475,-0.332718089,-0.845367874
35,Akai MPC-60,ki,0.261950113,-0.330865313,-0.675364161,-0.853036097,-0.365648869,0.79191833,-0.379187269,0.534604894
36,Akai MPC-60,sn,0.602267574,1.679340157,5.347834314,2.019774907,0.852619582,0.842060353,-0.351579004,-1.752740921
37,Akai MPC-60,sn,0.446984127,-0.537542645,-0.195700206,-0.266913811,0.265287287,0.188568183,-0.38205606,-0.019930671
38,Akai MPC-60,sn,0.512290249,-0.081562998,0.782029539,0.579402726,0.482022463,0.800516093,-0.366082421,-1.110510178
39,Akai MPC-60,ki,0.237278912,1.421822479,1.109281058,1.437217991,-0.415156608,0.436628782,-0.348667481,-0.691050788
40,Akai MPC-60,sn,0.600816327,2.135597769,6.445530735,2.222259346,0.882280559,0.819273296,-0.351601788,-1.791546054
41,Akai MPC-60,sn,0.389659864,-0.266564212,0.250201705,0.378394372,0.083563299,0.234589785,-0.384761757,0.019092338
42,Akai MPC-60,sn,0.399092971,0.678511143,2.535167648,1.63711794,0.259008572,0.629177512,-0.34406545,-2.015410982
43,Akai XE-8,ki,0.292426304,-0.10816274,-0.862625815,-1.816385068,-0.245838162,-0.129358865,-0.313607907,0.281105329
44,Akai XE-8,ki,0.394013605,-0.333113191,-0.812338697,-1.770059569,0.10327406,-0.558622316,-0.337379357,0.591176499
45,Akai XE-8,ki,0.513741497,-0.266990505,-0.788597338,-1.874772486,0.491015195,-0.418685228,-0.35196741,0.082192005
46,Akai XE-8,ki,0.52244898,-0.318914933,-0.727175978,-1.623773455,0.531106418,-0.38758724,-0.334396798,0.340120848
47,Akai XE-8,ki,0.545668934,0.307898062,-0.497161013,-0.983695254,0.632010673,-0.568178142,-0.344765704,0.705630784
48,Akai XE-8,sn,0.193741497,-0.195367998,0.15351394,0.871641984,-0.555346597,0.122388254,-0.365912731,0.548229291
49,Akai XE-8,sn,0.485442177,-0.549233015,-0.09172132,-0.191960001,0.416266257,0.081528501,-0.362743806,-1.267151275
50,Akai XE-8,sn,0.362086168,-0.58973224,-0.225276305,-0.133251375,0.011363074,-0.01410273,-0.361855089,-0.492749254
51,Akai XE-8,sn,0.52244898,-0.396046662,-0.009629191,-0.150482655,0.541214963,0.067895375,-0.366085061,-0.552026803
52,Akai XE-8,ki,0.351927438,-0.224036778,-0.775517973,-1.489135615,-0.053895605,-0.560151265,-0.333537554,0.640795747
53,Akai XE-8,ki,0.214058957,-0.147939082,-0.748890908,-0.953747363,-0.512445984,-0.418644164,-0.343194374,0.445333256
54,Akai XE-8,ki,0.415056689,-0.207563161,-0.678141592,-1.247470595,0.170908524,-0.387602369,-0.33338826,0.4033844
55,Akai XE-8,ki,0.18430839,0.035115395,-0.8340014,-1.241217309,-0.624765342,-0.129651152,-0.281295805,0.281416894
56,Akai XE-8,sn,0.306938776,-0.519427436,-0.100271105,0.187932354,-0.184793702,-0.014158409,-0.363850997,-0.123461643
57,Akai XE-8,sn,0.519546485,-0.2964637,0.148112703,0.03214767,0.518966547,0.067901962,-0.365619014,-0.551894862
58,Akai XE-8,sn,0.484716553,-0.472791349,0.053541979,-0.012826354,0.408527808,0.081480541,-0.362799657,-1.268191061
59,Akai XE-8,sn,0.193741497,-0.065346905,0.335916382,1.049519449,-0.556009322,0.122359849,-0.366417114,0.548253133
60,Akai XR-10,ki,0.214058957,-0.029954877,-0.115528076,0.473863823,-0.52292389,0.342939715,-0.364077559,-0.003813287
61,Akai XR-10,ki,0.141496599,-0.069890888,-0.043581671,0.917989285,-0.785384366,0.930340054,-0.370723877,-0.297059222
62,Akai XR-10,ki,0.187210884,0.070271558,-0.399584039,0.125259023,-0.622038873,1.023982807,-0.383451282,0.563480958
63,Akai XR-10,ki,0.274285714,-0.186345792,0.199350112,0.624892198,-0.321682625,1.267120842,-0.357811978,-0.131671141
64,Akai XR-10,ki,0.056598639,-0.403231329,-0.516210472,0.915505637,-1.090570462,-1.245128548,0.066880194,1.417065542
65,Akai XR-10,ki,0.187936508,-0.035697902,0.28820309,1.031071372,-0.613459995,1.288172291,-0.360384951,-0.356669633
66,Akai XR-10,ki,0.101587302,0.012724342,-0.559756516,0.28605584,-0.912667557,0.145612507,-0.324069865,0.597565214
67,Akai XR-10,ki,0.240907029,0.170087412,-0.07937873,0.419769672,-0.434996339,0.646852018,-0.378801723,0.254844471
68,Akai XR-10,ki,0.367165533,-0.109342733,0.246813055,0.425367383,-0.003563378,1.286818509,-0.371244162,-1.404161889
69,Akai XR-10,ki,0.236553288,0.171263584,-0.09234418,0.414891468,-0.430923864,-0.335515299,-0.080448026,0.842348119
70,Akai XR-10,sn,0.245260771,-0.537742899,0.473968473,0.969906229,-0.410837999,1.481617025,-0.353708469,-1.41753664
71,Akai XR-10,sn,0.391111111,-0.311335338,0.579430574,0.659790543,0.097014452,0.678726111,-0.375341127,-1.352585865
72,Akai XR-10,sn,0.303310658,0.646511011,1.898632176,1.622582011,-0.182294046,0.228369631,-0.392708193,0.396773007
73,Akai XR-10,sn,0.460770975,-0.244568027,1.624471993,1.148097007,0.350366643,1.352886464,-0.350921673,-1.37835507
74,Akai XR-10,sn,0.549297052,-0.173780695,0.761870411,0.509535733,0.594711719,0.722239191,-0.369518955,-1.222808966
75,Akai XR-10,sn,0.384580499,-0.586406225,-0.010495568,0.110789829,0.052082566,0.594283808,-0.354581312,-0.713093358
76,Akai XR-10,sn,0.104489796,-0.68862896,-0.314866261,0.772406435,-0.906783241,1.382831051,-0.379767577,-0.452370494
77,Akai XR-10,sn,0.325079365,-0.068599454,0.232146224,0.517247281,-0.143775265,0.14165593,-0.377714927,0.540612369
78,Akai XR-10,sn,0.436099773,-0.367943159,0.322822567,0.352738409,0.223823061,0.636516383,-0.375189021,-0.877317929
79,Akai XR-10,sn,0.30185941,-0.499716801,0.129400114,0.471297324,-0.191153567,0.69689874,-0.374168968,-1.756831955
80,Akai XR-10,ki,0.254693878,-0.441037881,-0.452055392,-0.240869882,-0.366811912,0.515076734,-0.353129341,-0.116643542
81,Akai XR-10,ki,0.263401361,-0.130727356,-0.322219138,-0.021733462,-0.331761329,-0.420103952,-0.110239436,0.937561494
82,Akai XR-10,ki,0.150204082,-0.336340989,-0.319350962,0.457808887,-0.748052672,0.950237999,-0.368162824,-0.205048075
83,Akai XR-10,ki,0.199546485,-0.209588884,-0.565873157,-0.300429365,-0.57749057,1.053624816,-0.366751469,0.504282573
84,Akai XR-10,ki,0.318548753,-0.304429427,0.056956158,0.345911863,-0.166022071,1.293867358,-0.361349808,-0.314650177
85,Akai XR-10,ki,0.209705215,-0.68990083,-0.759411683,-0.984392976,-0.5445954,-1.227123084,-0.278252464,1.25331075
86,Akai XR-10,ki,0.177052154,-0.330361977,-0.062149265,0.698808217,-0.649158437,1.32571325,-0.3585123,-0.378277145
87,Akai XR-10,ki,0.261950113,-0.419693965,-0.758390715,-1.168022411,-0.356274861,0.155079617,-0.346697889,0.692171892
88,Akai XR-10,ki,0.213333333,-0.309652009,-0.435216641,-0.056196797,-0.522314781,0.734124358,-0.370537912,0.152991694
89,Akai XR-10,ki,0.357732426,-0.314662445,0.008584499,0.191484408,-0.027866199,1.270181415,-0.367587887,-1.401760565
90,Akai XR-10,sn,0.231473923,-0.744621244,-0.081799606,0.447038852,-0.455385174,1.524146209,-0.353359672,-1.44479122
91,Akai XR-10,sn,0.303310658,-0.607056469,-0.060735088,0.245749354,-0.174670881,0.783497791,-0.368945807,-1.847504365
92,Akai XR-10,sn,0.382403628,-0.386200263,0.480630532,0.599963866,0.076313576,0.760537626,-0.371554246,-1.407679617
93,Akai XR-10,sn,0.305487528,0.403107024,1.524766561,1.445553191,-0.165046983,0.272966437,-0.39363791,0.376586289
94,Akai XR-10,sn,0.449886621,0.085801896,2.925460804,1.666182316,0.327470959,1.40089541,-0.356503988,-1.317703715
95,Akai XR-10,sn,0.62984127,-0.522788393,0.08418815,-0.199688731,0.863867662,0.814168155,-0.356729388,-1.311528189
96,Akai XR-10,sn,0.433922902,-0.785603847,-0.413528724,-0.612615885,0.224383275,0.693540116,-0.337601343,-0.779669204
97,Akai XR-10,sn,0.113197279,-0.745037648,-0.388480563,0.584644268,-0.874681189,1.408593465,-0.375538517,-0.490397003
98,Akai XR-10,sn,0.355555556,-0.470446529,-0.251192911,-0.158091759,-0.033387299,0.284895036,-0.369473611,0.231564551
99,Akai XR-10,sn,0.557278912,-0.66201026,-0.237951314,-0.517241018,0.626656274,0.727145494,-0.366211935,-1.336107032
100,Alesis D4 fx,ki,0.650884354,-0.305477656,-0.48377078,-1.101338298,0.904064831,0.219615845,-0.359083289,-0.333548504
101,Alesis D4 fx,ki,0.401995465,0.80236668,-0.666417144,-1.1853788,0.152359303,-1.158544318,-0.155074102,0.791288401
102,Alesis D4 fx,sn,0.249614512,0.093079622,1.218157068,1.462495759,-0.365125043,0.54406933,-0.330763827,-1.451499833
103,Alesis D4 fx,sn,0.61968254,-0.578898337,-0.339801339,-0.775783583,0.828073418,-0.059786452,-0.362378512,-0.142474782
104,Alesis D4 fx,sn,0.631292517,-0.515470749,-0.051097971,-0.361707684,0.883780117,0.649753069,-0.378900682,-1.636579506
105,Alesis D4 fx,sn,0.559455782,-0.488006411,-0.016190031,-0.216304592,0.644648393,0.840035752,-0.391563293,-1.191351722
106,Alesis D4 fx,sn,0.75537415,-0.459786916,0.149284622,-0.282164933,1.300032066,0.610895378,-0.371509984,-1.939921346
107,Alesis D4 fx,sn,0.692970522,-0.442508883,0.0967961,-0.266497667,1.078560348,0.95181923,-0.394325698,-1.528727298
108,Alesis D4 fx,sn,1.009342404,-0.565116756,-0.376664335,-1.255291839,2.006891044,0.404899392,-0.380951731,-1.421374035
109,Alesis D4 fx,sn,0.953469388,-0.367304539,0.243830356,-0.38419493,1.870321784,0.92352133,-0.384105445,-1.871458804
110,Alesis D4 fx,sn,0.841723356,-0.305152735,0.525841057,-0.030253825,1.638937311,0.660380785,-0.387906297,-1.723618567
111,Alesis D4 fx,sn,0.849705215,-0.362839359,0.233391315,-0.297013281,1.568378012,0.862105677,-0.386678857,-1.67981953
112,Alesis D4 fx,sn,1.622494331,-0.268617901,0.445536696,-0.650932814,3.764130349,0.338899364,-0.393545296,-1.001299731
113,Alesis D4 fx,sn,0.439727891,-0.337049737,0.996852705,0.851764975,0.278581184,1.312399582,-0.359110599,-2.026636081
114,Alesis D4 fx,sn,0.175600907,-0.785654623,-0.180523869,0.553264937,-0.655228909,1.35795229,-0.347338454,-1.411653235
115,Alesis D4 fx,sn,0.928072562,0.271890285,0.916249813,0.167563258,1.80805782,0.954102773,-0.34312847,-1.935768624
116,Alesis D4 fx,sn,0.726349206,0.76116987,0.590068365,0.144724397,1.23663372,0.587749343,-0.370756709,-1.160475018
117,Alesis D4 fx,sn,0.1661678,-0.345240591,1.005252911,1.683265479,-0.678743309,1.747361393,-0.375916339,-1.3909538
118,Alesis D4 fx,sn,0.493424036,-0.487520243,0.804113069,0.628717627,0.435791746,1.591192913,-0.337581256,-1.982070457
119,Alesis D4 fx,sn,0.595736961,-0.071118443,0.989179364,0.588843283,0.798325709,0.882915681,-0.351348196,-2.101122533
120,Alesis D4 fx,sn,0.701678005,0.469176568,0.671695664,0.236922412,1.193337822,0.79281598,-0.370759519,-1.700047451
121,Alesis DM5,ki,0.371519274,0.066289878,0.405825839,0.561205469,0.016617967,-1.328041478,-0.107651057,1.013158042
122,Alesis DM5,ki,0.219863946,0.222078937,-0.23224112,0.277758625,-0.486020434,-1.273457195,0.415420608,1.306187317
123,Alesis DM5,ki,0.617505669,-0.124751135,-0.533370406,-1.17351728,0.822575826,-1.231462927,-0.061561029,0.324983298
124,Alesis DM5,ki,0.101587302,0.701592927,-0.356977453,0.72191556,-0.872972906,-1.458044639,0.981259391,1.429661957
125,Alesis DM5,ki,0.592108844,1.319706211,-0.174159891,-0.473208372,0.744684472,-1.232813493,0.043044026,0.512934884
126,Alesis DM5,ki,0.654512472,0.247211558,-0.497496399,-1.138199779,0.938888495,-0.460755708,-0.289272114,-0.222433017
127,Alesis DM5,ki,0.208253968,-0.058305772,-0.311957903,0.194406945,-0.530467246,-1.108851376,0.522351687,0.949446818
128,Alesis DM5,ki,0.423038549,-0.38597465,-0.706111438,-1.365889294,0.186397229,-0.680028054,-0.30833157,0.883460192
129,Alesis DM5,ki,0.341043084,-0.483264053,-0.666954022,-1.048147141,-0.094927997,-0.875602674,-0.331856822,1.086179893
130,Alesis DM5,ki,0.574693878,0.191690671,-0.481362715,-0.992028077,0.72343111,-0.120029664,-0.336024789,-0.713548785
131,Alesis DM5,ki,0.361360544,-0.356261646,-0.784541017,-1.558018409,-0.025992772,-0.371502301,-0.334713686,0.837444781
132,Alesis DM5,ki,0.403446712,0.038561162,-0.768381196,-1.576901492,0.116611538,-0.608535862,-0.259721144,0.797995162
133,Alesis DM5,ki,0.692244898,1.955314283,-0.412056342,-1.004519898,1.051759158,-1.304991813,0.066111386,0.732359453
134,Alesis DM5,ki,0.740136054,-0.20021379,-0.759216191,-2.049548909,1.175197786,-0.916559941,-0.236916113,0.358131931
135,Alesis DM5,ki,0.744489796,0.097870936,-0.570422894,-1.425271915,1.196117747,-0.395031396,-0.326778639,0.561436107
136,Alesis DM5,ki,0.693696145,-0.293705449,-0.72654986,-1.860984075,1.031877832,-0.867972081,-0.264635724,0.357899299
137,Alesis DM5,ki,0.54276644,-0.093772357,-0.520852258,-1.034327693,0.585656836,-0.852468165,-0.253565403,0.559093115
138,Alesis DM5,ki,0.371519274,0.029923086,-0.490168422,-0.642929332,0.065061739,-0.307772538,-0.346793665,-1.591000541
139,Alesis DM5,ki,0.347573696,-0.468084177,-0.715411775,-1.23427322,-0.075874595,-0.670864602,-0.23349238,1.044402097
140,Alesis DM5,ki,0.274285714,-0.30544787,-0.744076777,-1.146695716,-0.32030608,-0.598013327,-0.371843897,1.164851821
141,Alesis DM5,ki,0.424489796,0.103442887,-0.571510225,-0.953232836,0.189589452,-0.789097484,-0.295524345,0.638547429
142,Alesis DM5,ki,0.376598639,-0.278904243,-0.618714954,-0.982752516,0.035942728,-0.231976885,-0.325775171,0.382104425
143,Alesis DM5,ki,0.724172336,1.07849526,-0.480422087,-1.185372049,1.138672763,-1.083261607,-0.00372876,-0.677923716
144,Alesis DM5,ki,0.430294785,0.318021943,-0.28880084,-0.380116297,0.230228653,-0.467637006,-0.338240063,0.043377324
145,Alesis DM5,ki,0.433197279,-0.247827067,-0.652370162,-1.203324594,0.215775576,-0.788137723,-0.354129587,0.123626986
146,Alesis DM5,ki,0.30984127,0.39506225,0.295584193,0.615395203,-0.150873423,-0.273458365,-0.164857996,-1.396061531
147,Alesis DM5,ki,0.316371882,1.10390415,-0.383597327,-0.287670799,-0.124177749,-0.777433127,-0.014336678,-0.472077132
148,Alesis DM5,ki,0.401269841,-0.051207371,-0.612229712,-1.017609678,0.119509324,-0.705283186,0.068434703,0.677143367
149,Alesis DM5,ki,0.448435374,0.373926475,-0.635298097,-1.179660841,0.268423263,-0.557053332,-0.238816484,0.295459567
150,Alesis DM5,ki,0.175600907,0.298903762,-0.707542807,-0.627800123,-0.652205373,-0.674763133,-0.128198264,0.685802621
151,Alesis DM5,ki,0.560181406,-0.181063395,-0.770395333,-1.863325051,0.618601169,-0.305201031,-0.249246222,0.511121507
152,Alesis DM5,ki,0.230748299,-0.137314351,-0.630538058,-0.603656915,-0.453361952,-0.288544486,0.178785701,0.423972496
153,Alesis DM5,ki,0.488344671,-0.306803609,-0.775222544,-1.769232181,0.401595385,-0.924529134,-0.198328511,0.740630061
154,Alesis DM5,ki,0.1661678,-0.089927294,-0.645780646,-0.372690917,-0.696198077,-0.67019368,-0.111968803,0.927218026
155,Alesis DM5,ki,0.763356009,-0.088674018,-0.565486038,-1.433535395,1.256520198,-0.531221448,-0.351919984,0.19572988
156,Alesis DM5,ki,0.111020408,-0.317389818,-0.826455121,-0.776219642,-0.881947363,-0.23892405,-0.367004748,1.040918165
157,Alesis DM5,ki,0.425941043,-0.000956323,-0.528596479,-0.848006916,0.186540959,-0.108424022,-0.350508885,0.156918671
158,Alesis DM5,ki,0.506485261,-0.387033374,-0.610785421,-1.210301388,0.455056182,-0.373238526,-0.249111832,0.575658173
159,Alesis DM5,ki,0.331609977,0.911316728,-0.186989514,-0.001700378,-0.109339854,-0.918933229,-0.382527752,1.158702683
160,Alesis DM5,ki,0.959274376,0.709373808,-0.002510932,-0.655532222,1.912473424,-0.88877483,-0.136310822,-1.431890993
161,Alesis DM5,ki,0.862040816,0.404602656,0.057140526,-0.495391543,1.567738902,-1.334387552,-0.25123636,-0.098608618
162,Alesis DM5,ki,0.244535147,-0.424687414,-0.785210733,-1.231089659,-0.420597201,-0.723294749,-0.361964925,1.206587719
163,Alesis DM5,ki,0.26122449,-0.420562201,-0.353589882,-0.07021716,-0.356542141,-0.510465476,-0.382539492,0.225326295
164,Alesis DM5,ki,0.510839002,-0.270710901,-0.772291892,-1.793969312,0.460225202,-0.538126623,-0.091547525,0.614245314
165,Alesis DM5,ki,0.414331066,0.632532239,-0.477686681,-0.707357786,0.217369487,-0.874825695,0.027299861,1.118624147
166,Alesis DM5,ki,0.612426304,-0.484260657,-0.778064337,-1.973642432,0.781008767,-0.881018472,-0.279568829,0.653804652
167,Alesis DM5,ki,0.972335601,0.263847939,-0.354422415,-1.182784977,1.87892433,-1.082343991,-0.29253389,-0.297507126
168,Alesis DM5,ki,0.333061224,0.893927254,-0.190649727,-0.010804296,-0.103953897,-0.87054117,-0.385734243,1.143781794
169,Alesis DM5,ki,0.394013605,-0.063289879,-0.531447711,-0.789048034,0.086029144,-0.643211174,-0.082448468,0.558507946
170,Alesis DM5,ki,0.710385488,0.004962024,-0.454000784,-1.112030045,1.084183529,-0.476191338,-0.349330204,0.245531994
171,Alesis DM5,ki,0.769886621,0.642028238,-0.569847002,-1.452115949,1.289223656,-0.958608139,-0.226139624,0.70920152
172,Alesis DM5,ki,0.421587302,0.120191861,-0.06649733,-0.040004853,0.196492356,-0.549595694,-0.389612719,0.672294888
173,Alesis DM5,ki,0.283718821,-0.208216826,-0.860805282,-1.778642624,-0.28283495,-1.287317281,-0.167589785,1.264353967
174,Alesis DM5,ki,0.417959184,-0.159521529,-0.558124711,-0.905401002,0.170788087,-0.961953332,-0.284605676,0.917749071
175,Alesis DM5,ki,0.436099773,-0.14921353,-0.688465684,-1.328667564,0.219688381,-0.693256095,-0.071514615,0.539026533
176,Alesis DM5,ki,0.36861678,-0.230931951,-0.695797032,-1.212325964,-0.005680256,-0.578584276,-0.358666453,0.811343178
177,Alesis DM5,ki,0.559455782,-0.005073529,-0.25338636,-0.544713287,0.631859537,-1.262362438,-0.125195823,-0.15727623
178,Alesis DM5,ki,0.307664399,-0.366995937,-0.812907915,-1.563964831,-0.204778827,-0.493267994,-0.357864618,1.053228014
179,Alesis DM5,ki,0.265578231,-0.085188333,-0.715650213,-1.00772858,-0.320252517,-0.802245609,0.112840629,1.020407382
180,Alesis DM5,ki,0.650884354,-0.074034969,-0.677252518,-1.628730698,0.917570728,-1.030227795,-0.023360839,0.332231943
181,Alesis DM5,ki,0.561632653,-0.026382199,-0.457881232,-0.921645088,0.634463636,-1.012578298,-0.21130046,0.587072676
182,Alesis DM5,ki,0.181405896,-0.272370633,-0.445136108,0.06044748,-0.628064476,-0.71754987,0.25379744,-0.177358089
183,Alesis DM5,ki,0.409977324,-0.378407855,-0.587924102,-0.967758608,0.132810199,-0.799909783,-0.140844319,0.967818076
184,Alesis DM5,ki,0.355555556,0.040621706,-0.360212478,-0.342930847,-0.028422656,-0.75543262,-0.30417496,0.839212093
185,Alesis DM5,ki,0.428117914,-0.218449843,-0.778319518,-1.672212487,0.193459642,-0.560018603,-0.120435888,0.675541559
186,Alesis DM5,ki,1.880816327,1.40602655,-0.192417179,-1.476716772,4.346873375,0.103958742,-0.263805208,-1.866037193
187,Alesis DM5,ki,0.515192744,-0.316070598,-0.781068183,-1.841486991,0.48668977,-0.738357919,-0.152260734,1.011456005
188,Alesis DM5,ki,0.369342404,-0.491704483,-0.580447309,-0.859327983,0.00708724,-0.98808764,-0.352749376,0.919476107
189,Alesis DM5,ki,0.413605442,-0.295193984,-0.752182744,-1.527644762,0.147420423,-0.871053238,-0.041442235,0.943328697
190,Alesis DM5,ki,0.47600907,0.477976619,-0.636689307,-1.234329271,0.356763863,-0.578019257,-0.362106002,0.638256002
191,Alesis DM5,ki,0.732879819,2.334998709,-0.409532945,-1.047765557,1.17520208,-1.324861044,0.032762127,0.638985149
192,Alesis DM5,ki,0.588480726,-0.226543694,-0.682256523,-1.560563373,0.719757246,-0.474763043,-0.334580561,0.381387315
193,Alesis DM5,ki,1.402630385,-0.168542704,-0.535411848,-1.871980898,3.027367589,-0.596749392,-0.279035733,-0.812541571
194,Alesis DM5,ki,0.52244898,-0.018910709,-0.67769065,-1.44440295,0.504626608,-0.733781931,-0.257487798,1.014427915
195,Alesis DM5,ki,0.529705215,-0.267709262,-0.63049491,-1.305961289,0.524314075,-0.494786342,-0.248387607,0.750100173
196,Alesis DM5,ki,0.170521542,-0.405316381,-0.737243115,-0.717151676,-0.666199244,-1.10799196,0.043725228,1.241268717
197,Alesis DM5,ki,0.423038549,-0.064087987,-0.555938274,-0.910029097,0.188064991,-0.532491867,-0.357952532,0.165764263
198,Alesis DM5,ki,0.383854875,-0.324842137,-0.755655556,-1.479286055,0.046702405,-1.156844577,0.003706723,1.193469095
199,Alesis DM5,ki,0.432471655,-0.196241998,-0.342782914,-0.477038347,0.211272501,-0.869022822,-0.294712744,0.828160312
200,Alesis DM5,ki,0.413605442,-0.424208586,-0.677527542,-1.246415437,0.141332454,-0.39335476,-0.178342356,0.516810935
201,Alesis DM5,ki,0.539863946,0.132088856,-0.432146118,-0.834656205,0.571563997,-0.769856978,-0.338377272,0.293523046
202,Alesis DM5,ki,0.275011338,1.581865968,-0.153751134,0.204052573,-0.265065564,-1.45697179,0.422578456,1.392381956
203,Alesis DM5,ki,0.274285714,-0.242285024,-0.62432438,-0.731258329,-0.323391069,0.059392502,-0.203131867,0.723025448
204,Alesis DM5,ki,0.242358277,0.749857078,-0.711676345,-0.915535125,-0.410658954,-0.822213178,-0.236698175,0.93410094
205,Alesis DM5,ki,0.672653061,0.09104116,-0.218317963,-0.646196937,1.021653574,-0.430901277,-0.299002999,-1.365520466
206,Alesis DM5,ki,0.28154195,1.834170832,-0.288280726,-0.020691218,-0.245276767,-1.389176307,0.232230084,1.388837377
207,Alesis DM5,ki,0.377324263,0.369483135,-0.763745073,-1.499800906,0.058431159,-0.72910462,-0.312048696,0.855123928
208,Alesis DM5,ki,0.148752834,-0.00188122,-0.711995349,-0.504106853,-0.744448688,-0.646909015,-0.157774853,0.455880885
209,Alesis DM5,ki,0.370793651,-0.349289852,-0.609326433,-0.942523662,0.014012472,-0.974271167,0.089013044,0.979451555
210,Alesis DM5,ki,0.480362812,0.591353628,-0.653791755,-1.295189971,0.383558719,-0.898450195,-0.301114016,0.818094614
211,Alesis DM5,ki,0.752471655,0.202697591,-0.353375805,-0.964210512,1.250968721,-0.947462437,-0.147185387,0.150234825
212,Alesis DM5,ki,0.392562358,1.377951559,-0.772585097,-1.572680506,0.142907365,-1.25305611,-0.131394534,1.0535868
213,Alesis DM5,ki,0.474557823,0.077591264,-0.717280625,-1.504545956,0.360505244,-1.098562569,0.00082808,1.160512356
214,Alesis DM5,ki,0.278639456,0.576556365,-0.402653977,-0.216858358,-0.260106504,-0.520411155,-0.329836268,1.144552374
215,Alesis DM5,ki,0.369342404,-0.172226156,-0.671296873,-1.129872303,0.012859841,-0.759274597,0.108865328,0.9927086
216,Alesis DM5,sn,0.476734694,-0.796061021,-0.483666596,-0.839173189,0.348876746,0.535672874,-0.338955744,-1.60394145
217,Alesis DM5,sn,0.237278912,-0.616944242,-0.216017633,0.238073977,-0.437508984,-0.144935081,-0.300112312,-0.226756279
218,Alesis DM5,sn,0.491247166,-0.126411048,1.332532836,0.94615535,0.452454121,1.077354601,-0.360983257,-1.815207388
219,Alesis DM5,sn,0.28154195,-0.437683718,-0.085341611,0.2768998,-0.285730911,-0.939968469,-0.367111108,1.040268182
